,Date,Home/Away,Line,Opponent,Over/Under,Runs,RunsAllowed,StartingPitcherAdjustment,StartingPitcherKey,StartingPitcherRating,TeamRating,Win/Loss,WinProbability,TotalRunsScored,TotalRunsAllowed,Wins,Loses,Win%,PythagoreanExpectedWin%
0,2013/04/01,H,-106,STL,8.5,6,2,14.7486,kenni001,52.854,1510.266,1,0.576258539715,6,2,1,0,1.0,
1,2013/04/02,H,-118,STL,9,6,1,7.9994,cahit001,51.612,1512.76,0,0.535245258755,12,3,1,1,0.5,0.879583109082
2,2013/04/03,H,-106,STL,9,10,9,18.8235,mccab001,53.947,1509.555,1,0.541069710328,22,12,2,1,0.666666666667,0.924783761496
3,2013/04/05,A,116,MIL,8.5,3,1,7.1205,milew001,51.277,1510.779,1,0.454750852927,25,13,3,1,0.75,0.749717427842
4,2013/04/06,A,-113,MIL,8.5,9,2,-12.596,corbp001,47.219,1512.881,1,0.45939616889,34,15,4,1,0.8,0.765595715189
5,2013/04/07,A,-109,MIL,7.5,8,7,17.6109,kenni001,53.669,1516.911,1,0.492584492836,42,22,5,1,0.833333333333,0.814744963636
6,2013/04/08,H,-141,PIT,8.5,5,3,8.4506,cahit001,51.683,1518.387,0,0.602977773616,47,25,5,2,0.714285714286,0.763216436866
7,2013/04/09,H,-141,PIT,8.5,6,5,14.0295,mccab001,52.851,1516.098,0,0.6180373098,53,30,5,3,0.625,0.758157033585
8,2013/04/10,H,-175,PIT,9,10,2,10.1097,milew001,51.883,1514.319,1,0.64349893453,63,32,6,3,0.666666666667,0.736927741699
9,2013/04/12,H,138,LA,7.5,3,0,-10.9886,corbp001,47.472,1516.807,1,0.448101170501,66,32,7,3,0.7,0.77313382835
10,2013/04/13,H,-125,LA,8.5,7,5,15.6839,kenni001,53.297,1519.314,0,0.590342700579,73,37,7,4,0.636363636364,0.787562197813
11,2013/04/14,H,-122,LA,9,1,0,8.3895,cahit001,51.497,1517.085,1,0.5599121426,74,37,8,4,0.666666666667,0.773813352683
