,Date,Home/Away,Line,Opponent,Over/Under,Runs,RunsAllowed,StartingPitcherAdjustment,StartingPitcherKey,StartingPitcherRating,TeamRating,Win/Loss,WinProbability,TotalRunsScored,TotalRunsAllowed,Wins,Loses,Win%,PythagoreanExpectedWin%
0,2013/04/01,H,-145,SD,7.5,11,2,8.9253,niesj001,51.801,1484.506,1,0.51734530906,11,2,1,0,1.0,
1,2013/04/03,H,-140,SD,7,8,4,7.3649,harvm001,51.539,1488.511,1,0.535328598124,19,6,2,0,1.0,0.956294586903
2,2013/04/04,H,-149,SD,7.5,2,1,-6.0348,gee-d001,48.962,1490.928,0,0.498460438908,21,7,2,1,0.666666666667,0.889569366297
3,2013/04/05,H,-151,MIA,7.5,7,5,-18.2548,hefnj001,46.481,1489.489,0,0.537620570034,28,12,2,2,0.5,0.879583109082
4,2013/04/06,H,-170,MIA,7,7,3,8.6104,niesj001,52.058,1487.427,1,0.572391163911,35,15,3,2,0.6,0.822533759059
5,2013/04/07,H,-130,MIA,7.5,4,3,-22.1182,laffa001,45.473,1489.597,1,0.543647950606,39,18,4,2,0.666666666667,0.822533759059
6,2013/04/08,A,105,PHI,7.5,7,2,13.1318,harvm001,52.832,1490.883,1,0.468455575634,46,20,5,2,0.714285714286,0.80210035905
7,2013/04/09,A,161,PHI,7,8,3,-2.9798,gee-d001,49.62,1494.117,0,0.382939543985,54,23,5,3,0.625,0.818700135649
8,2013/04/10,A,121,PHI,9,7,3,-18.0292,hefnj001,45.979,1492.007,0,0.424735366526,61,26,5,4,0.555555555556,0.824163825615
9,2013/04/12,A,-106,MIN,7.5,16,5,10.3306,niesj001,51.733,1489.862,1,0.5017390698,77,31,6,4,0.6,0.823976856666
10,2013/04/13,A,-126,MIN,7,4,2,20.5202,harvm001,53.773,1494.611,1,0.517655067717,81,33,7,4,0.636363636364,0.838454160558
11,2013/04/16,A,136,COL,10,8,4,-10.1473,gee-d001,47.458,1496.325,0,0.472929959441,89,37,7,5,0.583333333333,0.835521234148
12,2013/04/16,A,126,COL,10.5,9,8,-21.1923,laffa001,45.002,1494.02,0,0.449862475576,98,45,7,6,0.538461538462,0.830428956455
13,2013/04/18,A,104,COL,9.5,11,3,7.2756,niesj001,50.986,1492.828,0,0.477633234483,109,48,7,7,0.5,0.803565874432
14,2013/04/19,H,-104,WAS,6.5,7,1,25.0886,harvm001,54.604,1489.23,1,0.49638429509,116,49,8,7,0.533333333333,0.815246171613
15,2013/04/20,H,128,WAS,7.5,7,6,-21.9584,hefnj001,44.767,1492.595,0,0.432145260843,123,55,8,8,0.5,0.82632515561
16,2013/04/21,H,122,WAS,7.5,2,0,-10.2789,gee-d001,47.037,1491.397,1,0.458074626178,125,55,9,8,0.529411764706,0.811039784782
17,2013/04/23,H,134,LA,6.5,7,2,3.2195,niesj001,50.049,1493.48,0,0.459367833345,132,57,9,9,0.5,0.815473343161
18,2013/04/24,H,-169,LA,7,7,3,27.9039,harvm001,55.204,1490.784,1,0.544709151009,139,60,10,9,0.526315789474,0.820530924089
19,2013/04/25,H,120,LA,8,3,2,-25.333,hefnj001,43.927,1493.139,0,0.504091026768,142,62,10,10,0.5,0.820631845092
20,2013/04/26,H,-119,PHI,7.5,4,0,-7.6046,gee-d001,47.844,1491.679,0,0.517114415851,146,62,10,11,0.47619047619,0.817564593143
21,2013/04/27,H,-132,PHI,8,9,4,2.3594,marcs001,49.893,1488.913,0,0.549955305578,155,66,10,12,0.454545454545,0.824944746007
22,2013/04/28,H,107,PHI,7,5,1,1.457,niesj001,49.532,1485.533,0,0.485287994892,160,67,10,13,0.434782608696,0.82423740061
23,2013/04/29,A,-142,MIA,7,4,3,28.0167,harvm001,55.158,1482.978,0,0.550257458966,164,70,10,14,0.416666666667,0.828576343656
24,2013/04/30,A,-120,MIA,8,2,1,-20.2476,hefnj001,44.919,1481.329,0,0.468095183794,166,71,10,15,0.4,0.823607411444
25,2013/05/01,A,-126,MIA,8,7,6,-8.9206,gee-d001,47.573,1479.983,1,0.513278619484,173,77,11,15,0.423076923077,0.823064210117
26,2013/05/03,A,174,ATL,7.5,7,5,-1.2643,marcs001,49.021,1481.398,1,0.371674264289,180,82,12,15,0.444444444444,0.812322135322
27,2013/05/05,A,146,ATL,7.5,9,4,0.8366,niesj001,49.388,1483.864,0,0.388706896589,189,86,12,16,0.428571428571,0.805822383716
28,2013/05/07,H,-163,CHW,6.5,1,0,28.6888,harvm001,55.011,1481.725,1,0.556204640711,190,86,13,16,0.448275862069,0.806151301079
29,2013/05/08,H,110,CHW,7,6,3,-14.0248,hefnj001,46.354,1482.966,0,0.459966499295,196,89,13,17,0.433333333333,0.807639559735
30,2013/05/09,H,-117,PIT,7.5,3,2,-11.4821,gee-d001,46.763,1480.913,1,0.521383801836,199,91,14,17,0.451612903226,0.806738550202
31,2013/05/10,H,-101,PIT,7.5,7,3,-2.7448,marcs001,48.637,1482.28,0,0.513562496247,206,94,14,18,0.4375,0.804746094489
32,2013/05/11,H,-114,PIT,7.5,11,2,-5.2499,niesj001,47.863,1479.537,0,0.498027702186,217,96,14,19,0.424242424242,0.805352887234
33,2013/05/12,H,-210,PIT,7,3,2,39.0664,harvm001,56.861,1475.298,0,0.591602263184,220,98,14,20,0.411764705882,0.813989445557
34,2013/05/13,A,182,STL,8,6,3,-12.8404,hefnj001,45.844,1473.517,0,0.342768963476,226,101,14,21,0.4,0.812094070696
35,2013/05/14,A,158,STL,8.5,10,4,-7.3414,gee-d001,46.958,1472.165,0,0.384398628092,236,105,14,22,0.388888888889,0.811195992537
36,2013/05/15,A,178,STL,8.5,4,2,-3.7318,marcs001,47.462,1469.825,0,0.344303332592,240,107,14,23,0.378378378378,0.81242842823
37,2013/05/16,A,215,STL,7.5,5,2,-12.2341,niesj001,45.764,1468.707,1,0.30977515743,245,109,15,23,0.394736842105,0.81185919289
38,2013/05/17,A,-141,CHC,7,3,2,38.0089,harvm001,56.582,1472.132,1,0.53426597445,248,111,16,23,0.410256410256,0.812439150191
39,2013/05/18,A,120,CHC,8.5,8,2,-14.0107,hefnj001,45.703,1473.444,0,0.453965063063,256,113,16,24,0.4,0.810775394136
40,2013/05/19,A,136,CHC,9,4,3,-13.5031,gee-d001,45.715,1470.5,1,0.423134994392,260,116,17,24,0.414634146341,0.814602670224
41,2013/05/20,H,135,CIN,7.5,4,3,-1.9975,marcs001,48.055,1472.214,0,0.420671278671,264,119,17,25,0.404761904762,0.811660430026
42,2013/05/21,H,-101,CIN,8,4,0,-9.0851,niesj001,46.535,1471.058,0,0.463486680599,268,119,17,26,0.395348837209,0.808803508363
43,2013/05/22,H,-116,CIN,6.5,7,4,40.4905,harvm001,57.122,1468.648,0,0.472057484266,275,123,17,27,0.386363636364,0.812977258062
44,2013/05/24,H,140,ATL,7.5,7,5,-14.2222,hefnj001,45.374,1466.526,0,0.392893971298,282,128,17,28,0.377777777778,0.81096642417
45,2013/05/25,H,146,ATL,7,6,0,-14.9648,gee-d001,45.318,1465.152,0,0.378424170815,288,128,17,29,0.369565217391,0.806850986863
46,2013/05/26,H,121,ATL,8,4,2,-1.6967,marcs001,48.016,1462.843,1,0.437397563028,292,130,18,29,0.382978723404,0.812720284283
47,2013/05/27,H,-104,NYY,7,2,1,-8.3237,niesj001,46.824,1465.024,1,0.43929358861,294,131,19,29,0.395833333333,0.812248496785
48,2013/05/28,H,-126,NYY,6.5,2,1,35.0855,harvm001,56.157,1466.69,1,0.441718725988,296,132,20,29,0.408163265306,0.812017378743
