10099,8
0.693831402777,0.823607411444,1520.253,1491.85,43.985,49.959,118,-125,0
0.778094505229,0.849345346234,1512.702,1523.08,49.775,45.375,117,-124,1
0.682180328327,0.806450280946,1521.905,1490.198,56.189,48.831,-108,102,0
0.786654698378,0.842065709643,1510.213,1573.698,49.041,60.958,219,-235,0
0.832132629176,0.812200421943,1533.46,1574.635,51.424,53.294,134,-142,0
0.831921283106,0.81193748836,1534.737,1573.359,55.007,57.467,150,-160,1
0.821087362538,0.819649323917,1484.717,1499.089,44.745,64.771,251,-270,1
0.836844483902,0.80953471797,1484.739,1523.268,49.888,52.05,149,-159,1
0.786561939912,0.795389791926,1510.564,1483.247,50.11,45.89,-111,105,1
0.797582176757,0.802685855102,1471.68,1417.369,51.828,49.373,-140,132,1
0.810219797058,0.813335132604,1497.71,1509.608,55.717,51.857,101,-107,1
0.827973048556,0.821093633765,1520.394,1537.639,49.447,46.484,131,-139,1
0.795020535362,0.820380995018,1505.269,1497.207,48.841,50.713,118,-125,1
0.821388096622,0.786020616508,1581.102,1459.49,49.991,47.156,-153,144,0
0.815884388409,0.820052849357,1452.283,1494.649,47.971,48.201,120,-127,1
0.792850534706,0.829522836497,1521.227,1471.905,45.788,47.954,-106,100,0
0.823194143131,0.833021266261,1559.89,1515.591,49.725,47.269,-128,121,0
0.715977316474,0.715977316474,1517.093,1494.906,47.887,51.539,117,-124,0
0.906149479605,0.906149479605,1471.659,1502.85,48.579,55.116,140,-149,0
0.840034692058,0.806450280946,1544.663,1513.081,59.261,52.576,114,-121,1
0.778094505229,0.778094505229,1502.372,1482.245,53.795,54.944,111,-118,0
1.0,1.0,1545.269,1462.607,63.887,48.681,-160,150,1
0.733588194604,0.733588194604,1510.413,1484.015,52.014,52.555,-109,103,0
0.865717301441,0.865717301441,1475.046,1499.464,56.86,48.678,-116,109,0
0.67565872963,0.67565872963,1530.622,1523.893,56.001,58.135,-104,-102,1
0.977330161545,1.0,1480.03,1501.768,45.831,55.034,136,-145,0
1.0,1.0,1486.728,1517.178,50.767,56.804,168,-179,0
0.913069432511,0.913069432511,1520.805,1491.194,48.094,46.142,101,-107,0
0.715977316474,0.715977316474,1489.508,1450.521,48.451,45.648,-130,122,1
0.599621873258,0.599621873258,1509.361,1523.127,55.023,52.315,-104,-102,1
1.0,1.0,1512.723,1499.316,50.031,52.628,-106,100,1
0.569304165065,0.569304165065,1552.648,1545.468,51.891,56.923,109,-116,1
0.778094505229,0.778094505229,1462.984,1484.236,49.773,48.7,-119,112,1
0.67565872963,0.67565872963,1494.583,1553.706,52.969,52.795,155,-165,0
0.967326190619,0.967326190619,1526.476,1528.038,55.088,50.66,102,-108,1
0.840034692058,0.840034692058,1511.053,1500.986,47.469,46.782,-124,117,1
0.879583109082,0.879583109082,1460.241,1486.98,46.217,47.611,104,-110,1
0.906149479605,0.901591427129,1540.885,1516.859,47.428,49.39,110,-117,0
0.778094505229,0.778094505229,1486.638,1453.391,49.709,49.172,-131,123,1
0.733588194604,0.733588194604,1512.65,1481.778,47.4,45.259,101,-107,1
0.796462042546,0.796462042546,1522.302,1489.697,47.719,46.527,106,-113,1
0.599621873258,0.599621873258,1550.961,1547.156,48.005,53.62,-108,102,1
0.879583109082,0.879583109082,1543.315,1464.56,52.887,47.225,-126,119,1
0.913069432511,0.913069432511,1489.58,1514.326,49.586,52.835,154,-164,0
0.599621873258,0.599621873258,1508.156,1524.332,57.12,51.354,-132,124,1
0.647716020099,0.647716020099,1496.323,1551.966,53.9,50.893,161,-171,1
0.924783761496,0.924783761496,1484.003,1497.795,47.342,45.857,119,-126,1
0.743433964198,0.743433964198,1504.748,1479.869,53.526,44.977,-125,118,1
0.706567093106,0.726231040839,1503.13,1502.743,49.729,43.293,-104,-102,1
0.829854780095,0.709175376839,1494.064,1483.209,47.4,50.551,-110,104,0
0.879583109082,0.879583109082,1511.171,1458.826,54.154,44.243,-151,142,0
0.754074211123,0.709175376839,1525.091,1511.219,47.018,50.113,120,-127,0
0.879583109082,0.749717427842,1492.735,1498.027,45.583,48.151,110,-117,1
0.898365209575,0.812720284283,1544.333,1499.049,47.362,50.061,103,-109,0
0.749717427842,0.829854780095,1476.483,1554.225,46.413,47.4,219,-235,1
0.586962461302,0.75727211882,1506.889,1485.178,46.232,52.996,149,-159,0
0.67565872963,0.879583109082,1548.956,1488.395,52.023,42.186,-141,133,0
0.894104087513,0.706567093106,1513.411,1481.487,49.391,46.798,-131,123,0
0.726231040839,0.75727211882,1509.295,1454.85,51.43,46.429,-165,155,1
0.83449292967,0.700715340425,1482.749,1541.622,52.351,59.669,132,-140,0
0.895962501183,0.898365209575,1513.194,1456.803,60.373,48.375,-167,157,1
0.737436339012,0.749717427842,1504.571,1501.302,54.674,56.566,-117,110,0
0.703335588215,0.825917316717,1552.065,1485.286,55.644,47.567,-174,163,0
0.715977316474,0.789664847748,1465.515,1520.277,52.914,49.617,124,-132,1
0.913069432511,0.80210035905,1494.018,1496.744,52.421,53.834,119,-126,1
0.726231040839,0.861880532457,1510.931,1481.136,55.275,49.011,-117,110,1
0.8170202243,0.721563127178,1496.11,1481.163,50.8,52.883,122,-130,0
0.844368728967,0.778094505229,1486.283,1538.087,58.779,63.93,128,-136,1
0.824733937699,0.697906501518,1517.398,1477.5,52.907,50.913,-117,110,0
0.754074211123,0.767319068565,1507.283,1456.863,48.132,52.406,-113,106,0
0.710651593205,0.768014056254,1547.044,1531.54,56.264,62.453,153,-163,0
0.911869753224,0.865717301441,1549.454,1493.929,50.005,55.422,115,-122,1
0.769648385767,0.745815878339,1524.339,1511.971,55.976,55.489,-120,113,1
0.620624564898,0.788867368671,1527.444,1490.617,47.767,50.507,117,-124,1
0.778094505229,0.829854780095,1473.439,1557.269,49.15,53.096,196,-210,0
0.761651558155,0.800389709283,1475.372,1555.336,48.645,53.223,201,-215,1
0.778094505229,0.808272331465,1463.543,1522.249,49.278,47.572,122,-130,1
0.755243911315,0.833780502499,1506.488,1485.579,53.65,47.74,-119,112,0
0.633469096512,0.788172711334,1525.914,1492.146,56.496,48.684,-131,123,0
0.836227665912,0.789664847748,1495.34,1507.557,54.192,52.926,-101,-105,1
0.720527390322,0.769165846599,1549.119,1529.465,51.201,47.4,112,-119,1
0.874077120165,0.851548281383,1483.865,1540.505,50.475,47.636,-103,-103,1
0.822533759059,0.703335588215,1518.723,1476.175,53.967,54.979,-119,112,1
0.831616098828,0.825917316717,1511.469,1458.528,55.397,48.751,-139,131,1
0.822533759059,0.778094505229,1494.024,1508.872,45.803,53.725,133,-141,1
0.786539063505,0.888220264553,1480.231,1548.043,46.155,59.076,169,-180,0
0.792967523401,0.778094505229,1532.419,1498.941,49.313,53.245,-106,100,1
0.75971902035,0.778094505229,1546.166,1522.555,56.982,54.045,117,-124,1
0.787562197813,0.743433964198,1556.373,1460.112,51.76,46.308,-145,136,0
0.719815664843,0.857879177115,1478.331,1492.743,45.967,51.122,108,-115,0
0.754074211123,0.698548011626,1509.885,1553.432,51.712,50.693,149,-159,1
0.797608045576,0.758571891003,1483.919,1513.754,49.329,52.413,174,-186,0
0.769165846599,0.87451383618,1454.642,1482.276,47.09,46.544,182,-194,1
0.768014056254,0.75630507151,1498.018,1474.335,47.477,56.035,140,-149,0
0.796462042546,0.796462042546,1490.518,1523.468,47.261,46.698,118,-125,1
0.75971902035,0.75727211882,1462.325,1508.081,47.288,56.101,161,-172,1
0.660513157158,0.828665576413,1527.542,1483.986,51.965,50.192,107,-114,1
0.864031825754,0.758571891003,1514.667,1509.504,49.425,49.084,113,-120,1
0.80210035905,0.855115657802,1498.316,1542.094,52.328,63.907,173,-185,0
0.819595433437,0.718901005968,1512.959,1511.212,49.52,46.759,110,-117,1
0.83449292967,0.790589794298,1460.296,1510.11,45.974,48.361,129,-137,1
0.803394275085,0.762473072963,1558.007,1458.478,47.028,44.464,-156,147,0
0.804835388165,0.784742833735,1501.081,1471.272,49.29,45.243,-108,102,1
0.818700135649,0.825917316717,1541.832,1526.889,54.813,53.794,120,-127,1
0.640238915069,0.790589794298,1526.087,1485.441,50.227,51.88,118,-125,1
0.778094505229,0.864922802768,1484.318,1543.956,46.629,48.732,173,-185,1
0.746888341996,0.857248398319,1481.851,1489.224,46.258,49.697,129,-137,0
0.798022472766,0.788172711334,1530.31,1501.05,47.4,53.175,102,-108,1
0.792292141791,0.746888341996,1507.7,1555.617,54.551,48.035,118,-125,0
0.770081448523,0.738127675725,1486.108,1511.565,48.964,50.709,149,-159,0
0.820151733816,0.778094505229,1492.935,1509.961,49.49,49.713,-101,-105,1
0.808272331465,0.852533944455,1501.338,1539.072,47.175,52.799,128,-136,0
0.741828650317,0.741828650317,1489.262,1524.724,47.4,53.38,125,-133,1
0.746888341996,0.842858981976,1453.424,1483.494,49.725,47.623,139,-148,0
0.846768243357,0.885189835632,1504.961,1535.449,43.399,59.09,175,-187,1
0.796462042546,0.872931018308,1482.532,1545.742,47.254,48.216,154,-164,1
0.75727211882,0.729661208489,1488.21,1509.463,41.96,45.223,143,-152,1
0.825516278282,0.830640896094,1538.262,1530.459,50.773,47.46,-110,104,1
0.820805968842,0.784742833735,1511.503,1551.814,48.31,52.325,165,-176,1
0.814321362325,0.778094505229,1559.992,1456.493,48.634,46.482,-150,141,0
0.771716591532,0.771716591532,1487.067,1526.919,47.538,62.012,190,-203,1
0.729661208489,0.8170202243,1455.096,1481.822,46.886,52.757,181,-193,1
0.711172944251,0.791675411205,1483.901,1487.173,53.357,45.875,-106,100,0
0.623879718378,0.756555150929,1524.708,1486.82,48.836,47.994,108,-115,0
0.818266761656,0.721563127178,1511.607,1512.564,48.197,50.772,133,-141,1
0.81404434329,0.812720284283,1527.938,1503.422,49.193,48.382,102,-108,0
0.80210035905,0.778094505229,1459.181,1511.224,43.6,50.475,133,-141,0
0.833780502499,0.808665145904,1498.241,1474.112,47.35,48.762,103,-109,1
0.831100840445,0.795443097458,1490.941,1511.956,50.892,49.071,-104,-102,0
