,Date,Home/Away,Line,Opponent,Over/Under,Runs,RunsAllowed,StartingPitcherAdjustment,StartingPitcherKey,StartingPitcherRating,TeamRating,Win/Loss,WinProbability,TotalRunsScored,TotalRunsAllowed,Wins,Loses,Win%,PythagoreanExpectedWin%
0,2014/03/31,H,-145,COL,6.5,10,1,44.274,fernj003,59.231,1474.371,1,0.574507257615,10,1,1,0,1.0,
1,2014/04/01,H,109,COL,7,4,3,1.0904,eovan001,50.158,1477.853,1,0.52672938098,14,4,2,0,1.0,0.984748058417
2,2014/04/02,H,-115,COL,7,6,5,3.0785,alvah001,50.634,1479.229,0,0.586871297126,20,9,2,1,0.666666666667,0.906149479605
3,2014/04/03,H,106,COL,7.5,8,5,-21.9208,turnj002,45.023,1477.429,1,0.500947944365,28,14,3,1,0.75,0.809273880196
4,2014/04/04,H,100,SD,7.5,8,2,-11.8722,koeht001,46.96,1479.73,1,0.513249353617,36,16,4,1,0.8,0.778094505229
5,2014/04/05,H,-144,SD,6.5,5,0,46.3467,fernj003,59.337,1482.975,1,0.556811236541,41,16,5,1,0.833333333333,0.812720284283
6,2014/04/06,H,-114,SD,7.5,4,2,3.3417,eovan001,50.413,1485.568,0,0.551056675763,45,18,5,2,0.714285714286,0.845949585889
7,2014/04/08,A,176,WAS,7,5,0,-2.8388,alvah001,49.139,1483.412,0,0.380726009352,50,18,5,3,0.625,0.840034692058
8,2014/04/09,A,185,WAS,7,10,7,-22.8702,handb001,44.882,1481.304,0,0.352755802229,60,25,5,4,0.555555555556,0.864031825754
9,2014/04/10,A,201,WAS,7.5,7,1,-12.2576,koeht001,47.04,1479.863,0,0.363543415904,67,26,5,5,0.5,0.829854780095
10,2014/04/11,A,-131,PHI,6.5,6,3,48.2737,fernj003,59.971,1477.671,0,0.521862624891,73,29,5,6,0.454545454545,0.847268854499
11,2014/04/12,A,100,PHI,8,5,4,5.2123,eovan001,50.582,1475.26,0,0.496844780748,78,33,5,7,0.416666666667,0.841699260094
12,2014/04/13,A,109,PHI,8.5,4,3,-1.4523,alvah001,49.196,1473.822,0,0.482857643228,82,36,5,8,0.384615384615,0.825917316717
13,2014/04/14,H,136,WAS,7.5,9,2,-22.2122,handb001,44.625,1472.435,0,0.418727239927,91,38,5,9,0.357142857143,0.816077155716
14,2014/04/15,H,159,WAS,7,11,2,-7.7879,koeht001,47.43,1469.513,1,0.416317363213,102,40,6,9,0.4,0.829292980704
15,2014/04/16,H,-164,WAS,6.5,6,3,42.6854,fernj003,58.32,1474.7,0,0.539006671309,108,43,6,10,0.375,0.844792614905
16,2014/04/18,H,-120,SEA,7.5,8,4,6.4813,eovan001,50.686,1472.167,1,0.536173727983,116,47,7,10,0.411764705882,0.841160110411
17,2014/04/19,H,100,SEA,7.5,7,0,-3.8164,alvah001,48.444,1474.6,1,0.521351543006,123,47,8,10,0.444444444444,0.83688498563
18,2014/04/20,H,-107,SEA,8,3,2,-17.7707,slowk001,45.82,1478.078,1,0.540303595124,126,49,9,10,0.473684210526,0.850850404224
19,2014/04/21,A,165,ATL,7.5,4,2,-6.5753,koeht001,48.27,1479.403,0,0.374941561663,130,51,9,11,0.45,0.846768243357
20,2014/04/22,A,120,ATL,6.5,1,0,39.809,fernj003,58.207,1478.132,1,0.448882515511,131,51,10,11,0.47619047619,0.844701332215
21,2014/04/23,A,125,ATL,7,3,1,1.1515,eovan001,50.363,1479.733,0,0.408189270386,134,52,10,12,0.454545454545,0.846512100091
22,2014/04/25,A,106,NYM,7,4,3,-0.1504,alvah001,50.21,1478.303,0,0.45902087572,138,55,10,13,0.434782608696,0.847268854499
23,2014/04/26,A,125,NYM,7,7,6,-18.3065,slowk001,46.35,1476.997,1,0.430000931253,145,61,11,13,0.458333333333,0.840915557946
24,2014/04/27,A,109,NYM,7,4,0,-6.4437,koeht001,48.678,1478.71,0,0.425536850488,149,61,11,14,0.44,0.827384990839
25,2014/04/29,H,-129,ATL,6,9,0,46.1493,fernj003,59.69,1476.548,1,0.512905613121,158,61,12,14,0.461538461538,0.834306496532
26,2014/04/30,H,-101,ATL,7,9,3,3.7976,eovan001,50.971,1480.689,1,0.47467942692,167,64,13,14,0.481481481481,0.848465398886
27,2014/05/01,H,121,ATL,7.5,5,4,-0.5405,alvah001,50.228,1484.258,1,0.445546126232,172,68,14,14,0.5,0.850177057808
28,2014/05/02,H,106,LA,7.5,6,3,-10.8758,koeht001,47.86,1485.935,1,0.474447995099,178,71,15,14,0.51724137931,0.842858981976
29,2014/05/03,H,106,LA,8.5,9,7,-28.5337,turnj002,44.249,1488.39,0,0.482365773474,187,78,15,15,0.5,0.840717675415
30,2014/05/04,H,-172,LA,7,5,4,49.8106,fernj003,60.656,1486.564,1,0.567154231239,192,82,16,15,0.516129032258,0.829581420831
31,2014/05/05,H,-129,NYM,7,4,3,7.8772,eovan001,51.832,1487.789,1,0.529950158002,196,85,17,15,0.53125,0.823450883455
32,2014/05/06,H,-119,NYM,7.5,3,0,-3.8305,alvah001,49.392,1489.153,1,0.515846981648,199,85,18,15,0.545454545455,0.819385354311
33,2014/05/07,H,-104,NYM,7.5,1,0,-8.3848,koeht001,48.704,1491.369,1,0.537977793794,200,85,19,15,0.558823529412,0.823418631991
34,2014/05/08,A,142,SD,7,3,1,-35.3252,turnj002,43.242,1492.703,1,0.42309923533,203,86,20,15,0.571428571429,0.824733937699
35,2014/05/09,A,-133,SD,5.5,10,1,46.3279,fernj003,60.613,1495.063,0,0.557058821937,213,87,20,16,0.555555555556,0.825567648978
36,2014/05/10,A,-106,SD,6.5,9,3,7.3226,eovan001,52.006,1490.116,0,0.521203151567,222,90,20,17,0.540540540541,0.834884081239
37,2014/05/11,A,116,SD,7,5,4,3.1067,alvah001,50.837,1486.527,0,0.475382117145,227,94,20,18,0.526315789474,0.836742894786
38,2014/05/12,A,132,LA,7,6,5,1.269,koeht001,50.145,1485.075,0,0.419581561386,233,99,20,19,0.512820512821,0.831429994344
39,2014/05/13,A,142,LA,7.5,7,1,-28.2,turnj002,43.604,1483.847,0,0.381070284463,240,100,20,20,0.5,0.824799988152
40,2014/05/14,A,138,LA,8,13,3,-9.7431,desca001,47.4,1481.467,1,0.436021439685,253,103,21,20,0.512195121951,0.829854780095
41,2014/05/15,A,121,SF,7,6,4,5.0572,eovan001,50.571,1486.819,0,0.410268293044,259,107,21,21,0.5,0.835699977199
42,2014/05/16,A,124,SF,7.5,7,5,0.3995,alvah001,49.296,1485.347,1,0.423004886986,266,112,22,21,0.511627906977,0.832023780129
