,Date,Home/Away,Line,Opponent,Over/Under,Runs,RunsAllowed,StartingPitcherAdjustment,StartingPitcherKey,StartingPitcherRating,TeamRating,Win/Loss,WinProbability,TotalRunsScored,TotalRunsAllowed,Wins,Loses,Win%,PythagoreanExpectedWin%
0,2014/03/31,H,-116,SEA,7,10,3,28.5337,weavj003,55.44,1511.323,0,0.579986772658,10,3,0,1,0.0,
1,2014/04/01,H,-166,SEA,7.5,8,3,13.6347,wilsc004,52.266,1506.887,0,0.603816449267,18,6,0,2,0.0,0.898365209575
2,2014/04/02,H,-137,SEA,7.5,8,2,5.2123,santh001,50.341,1503.09,0,0.563263998396,26,8,0,3,0.0,0.879583109082
3,2014/04/04,A,-164,HOU,9,11,1,-6.8056,richg002,47.653,1499.225,1,0.573187820137,37,9,1,3,0.25,0.894104087513
4,2014/04/05,A,-147,HOU,9,5,1,-13.959,skagt001,46.166,1502.923,1,0.550457194071,42,10,2,3,0.4,0.928161482206
5,2014/04/06,A,-150,HOU,8,7,4,27.1237,weavj003,55.117,1505.222,0,0.572629541264,49,14,2,4,0.333333333333,0.930700703392
6,2014/04/07,A,-155,HOU,8.5,9,1,10.7066,wilsc004,51.454,1502.546,1,0.559761639228,58,15,3,4,0.428571428571,0.906149479605
7,2014/04/08,A,111,SEA,7.5,5,3,1.2596,santh001,49.633,1505.898,0,0.475846027052,63,18,3,5,0.375,0.920402690191
8,2014/04/09,A,-104,SEA,8,2,0,-6.2886,richg002,47.901,1504.106,1,0.488752905894,65,18,4,5,0.444444444444,0.906149479605
9,2014/04/11,H,-160,NYM,8,5,4,-9.9311,skagt001,47.362,1506.068,1,0.542496850137,70,22,5,5,0.5,0.910850827574
10,2014/04/12,H,-168,NYM,7.5,7,6,21.3991,weavj003,53.981,1507.356,0,0.594426865412,77,28,5,6,0.454545454545,0.890415234688
11,2014/04/13,H,-141,NYM,7.5,14,2,13.4843,wilsc004,52.285,1505.567,1,0.551485010024,91,30,6,6,0.5,0.861880532457
12,2014/04/14,H,103,OAK,8,3,2,-2.491,santh001,48.989,1510.01,0,0.509769267392,94,32,6,7,0.461538461538,0.881685433524
13,2014/04/15,H,-105,OAK,8.5,10,9,-2.3312,richg002,49.148,1508.533,0,0.474502729276,104,41,6,8,0.428571428571,0.875488242377
14,2014/04/16,H,-123,OAK,8.5,5,4,-10.7019,skagt001,47.229,1507.183,1,0.483371252782,109,45,7,8,0.466666666667,0.843536720348
15,2014/04/18,A,107,DET,8,11,6,20.1489,weavj003,53.694,1508.685,1,0.475471270847,120,51,8,8,0.5,0.832197285017
16,2014/04/19,A,146,DET,7.5,5,2,15.369,wilsc004,52.658,1511.794,0,0.41380199832,125,53,8,9,0.470588235294,0.824733937699
17,2014/04/20,A,131,DET,9,2,1,1.9082,santh001,49.641,1510.073,0,0.462417849851,127,54,8,10,0.444444444444,0.825349413816
18,2014/04/21,A,105,WAS,8,4,2,-4.042,richg002,48.485,1508.837,1,0.449876599073,131,56,9,10,0.473684210526,0.824612750914
19,2014/04/22,A,109,WAS,8,7,2,-12.5161,skagt001,46.843,1510.979,1,0.465479532562,138,58,10,10,0.5,0.823205903161
20,2014/04/23,A,113,WAS,7,5,4,17.672,weavj003,53.388,1514.259,0,0.462421570414,143,62,10,11,0.47619047619,0.827630635629
21,2014/04/25,A,110,NYY,8,13,1,9.6162,wilsc004,51.729,1512.931,1,0.456357447954,156,63,11,11,0.5,0.819451465909
22,2014/04/26,A,-101,NYY,9.5,4,3,1.7155,santh001,50.17,1518.553,0,0.483075559965,160,66,11,12,0.478260869565,0.837693467311
23,2014/04/27,A,147,NYY,7.5,3,2,-1.7249,richg002,49.331,1517.233,0,0.46372273339,163,68,11,13,0.458333333333,0.832407898368
24,2014/04/28,H,-123,CLE,8,6,3,-10.5092,skagt001,47.588,1515.979,1,0.512406918713,169,71,12,13,0.48,0.829541166843
25,2014/04/29,H,-132,CLE,8.5,6,4,16.7226,weavj003,53.477,1518.189,1,0.573093096986,175,75,13,13,0.5,0.827736002482
26,2014/04/30,H,-147,CLE,8.5,7,1,11.0309,wilsc004,52.233,1519.723,1,0.568101364267,182,76,14,13,0.518518518519,0.822533759059
27,2014/05/02,H,-128,TEX,9,5,2,-2.6414,santh001,49.622,1522.485,0,0.528113229179,187,78,14,14,0.5,0.829292980704
28,2014/05/03,H,-132,TEX,8,5,3,-0.2303,richg002,49.979,1520.045,1,0.525752904012,192,81,15,14,0.51724137931,0.829581420831
29,2014/05/04,H,100,TEX,7.5,14,3,-8.6574,skagt001,48.172,1521.804,0,0.465433270993,206,84,15,15,0.5,0.826656439303
30,2014/05/05,H,-142,NYY,8,4,1,16.3842,weavj003,53.136,1517.394,1,0.5852827159,210,85,16,15,0.516129032258,0.835301672207
31,2014/05/06,H,-137,NYY,7.5,4,3,17.6344,wilsc004,53.604,1519.184,0,0.568505129338,214,88,16,16,0.5,0.837135292494
