,Date,Home/Away,Line,Opponent,Over/Under,Runs,RunsAllowed,StartingPitcherAdjustment,StartingPitcherKey,StartingPitcherRating,TeamRating,Win/Loss,WinProbability,TotalRunsScored,TotalRunsAllowed,Wins,Loses,Win%,PythagoreanExpectedWin%
0,2014/03/31,A,-110,MIL,8,2,0,-0.4747,tehej001,50.542,1524.784,0,0.472088780322,2,0,0,1,0.0,
1,2014/04/01,A,109,MIL,8.5,5,2,-13.7005,wooda002,47.745,1522.906,1,0.461653935715,7,2,1,1,0.5,1.0
2,2014/04/02,A,118,MIL,8.5,1,0,-26.8464,haraa001,44.999,1525.422,1,0.452505869931,8,2,2,1,0.666666666667,0.906149479605
3,2014/04/04,A,156,WAS,7.5,2,1,-10.1097,haled001,48.775,1527.056,1,0.434517949637,10,3,3,1,0.75,0.924783761496
4,2014/04/05,A,141,WAS,6.5,6,2,-1.6168,tehej001,50.629,1528.764,1,0.44284033384,16,5,4,1,0.8,0.898365209575
5,2014/04/06,A,-104,WAS,7,2,1,-13.6911,wooda002,48.146,1531.817,0,0.486213888646,18,6,4,2,0.666666666667,0.891417531564
6,2014/04/08,H,-123,NYM,7.5,4,0,-22.6587,haraa001,46.361,1530.402,0,0.548966408626,22,6,4,3,0.571428571429,0.879583109082
7,2014/04/09,H,-163,NYM,7,4,3,6.8385,sante001,52.7,1527.445,1,0.618375485747,26,9,5,3,0.625,0.913069432511
8,2014/04/10,H,-132,NYM,7.5,6,4,-10.8476,haled001,49.118,1528.439,0,0.602789798561,32,13,5,4,0.555555555556,0.872158309423
9,2014/04/11,H,-124,WAS,7,7,6,-0.7332,tehej001,51.073,1526.09,1,0.541757711373,39,19,6,4,0.6,0.836227665912
10,2014/04/12,H,-140,WAS,7,6,3,-9.8418,wooda002,48.91,1527.36,1,0.541338140856,45,22,7,4,0.636363636364,0.786106159571
11,2014/04/13,H,121,WAS,7,10,2,-19.0397,haraa001,46.917,1529.387,1,0.48443437538,55,24,8,4,0.666666666667,0.785038237937
12,2014/04/14,A,-124,PHI,8.5,9,6,11.5432,sante001,53.533,1533.486,1,0.582207215329,64,30,9,4,0.692307692308,0.817722924275
