,Date,Home/Away,Line,Opponent,Over/Under,Runs,RunsAllowed,StartingPitcherAdjustment,StartingPitcherKey,StartingPitcherRating,TeamRating,Win/Loss,WinProbability,TotalRunsScored,TotalRunsAllowed,Wins,Loses,Win%,PythagoreanExpectedWin%
0,2014/03/31,H,-145,KC,7,4,3,23.077,verlj001,58.498,1534.699,1,0.486394880714,4,3,1,0,1.0,
1,2014/04/02,H,-186,KC,7.5,2,1,34.7847,schem001,60.92,1535.867,1,0.62193106168,6,4,2,0,1.0,0.627312499169
2,2014/04/04,H,-160,BAL,8,10,4,14.147,sanca004,56.742,1536.811,1,0.583945413283,16,8,3,0,1.0,0.67565872963
3,2014/04/05,H,-133,BAL,8.5,7,6,-18.6872,porcr001,49.733,1539.384,1,0.555280642322,23,14,4,0,1.0,0.778094505229
4,2014/04/06,H,-140,BAL,7.5,3,1,19.1337,verlj001,57.908,1540.559,0,0.573563564182,26,15,4,1,0.8,0.710651593205
5,2014/04/08,A,-114,LA,6.5,3,2,35.9973,schem001,61.611,1538.433,0,0.53193161419,29,17,4,2,0.666666666667,0.730189429284
6,2014/04/09,A,-113,LA,7,7,6,11.8487,sanca004,56.48,1536.769,1,0.511676156707,36,23,5,2,0.714285714286,0.724459113378
7,2014/04/11,A,103,SD,6.5,6,0,-15.8155,porcr001,50.57,1538.264,0,0.48619732967,42,23,5,3,0.625,0.692306527431
8,2014/04/12,A,-128,SD,6.5,6,2,21.4837,verlj001,58.278,1534.975,1,0.571845953845,48,25,6,3,0.666666666667,0.748369948173
9,2014/04/13,A,-159,SD,6.5,5,1,35.4474,schem001,61.265,1537.213,0,0.594090837633,53,26,6,4,0.6,0.765075185624
10,2014/04/16,H,-140,CLE,8,3,2,12.3469,sanca004,56.236,1533.826,0,0.57546416962,56,28,6,5,0.545454545455,0.783990350122
11,2014/04/17,H,-150,CLE,7.5,7,5,21.1406,verlj001,58.129,1532.201,1,0.590275876548,63,33,7,5,0.583333333333,0.778094505229
12,2014/04/18,H,-116,LAA,8,11,6,-13.2822,smyld001,50.737,1533.586,0,0.524528729153,74,39,7,6,0.538461538462,0.763216436866
13,2014/04/19,H,-158,LAA,7.5,5,2,33.1867,schem001,60.314,1530.477,1,0.58619800168,79,41,8,6,0.571428571429,0.761207540891
14,2014/04/20,H,-142,LAA,9,2,1,-18.0527,porcr001,49.598,1532.198,1,0.537582150149,81,42,9,6,0.6,0.766228300574
15,2014/04/21,H,-195,CHW,8.5,3,1,12.3375,sanca004,56.215,1533.433,0,0.649644296888,84,43,9,7,0.5625,0.766521179498
16,2014/04/22,H,-240,CHW,8.5,8,6,18.5462,verlj001,57.565,1530.935,1,0.643470277454,92,49,10,7,0.588235294118,0.770653729895
17,2014/04/23,H,-186,CHW,8.5,6,4,-19.975,smyld001,49.328,1532.076,0,0.605927068775,98,53,10,8,0.555555555556,0.757724175095
18,2014/04/24,H,-213,CHW,7.5,7,4,34.7706,schem001,60.89,1529.798,1,0.634685010938,105,57,11,8,0.578947368421,0.752606582741
19,2014/04/25,A,-127,MIN,8.5,10,6,-13.9167,porcr001,50.547,1531.246,1,0.527564886541,115,63,12,8,0.6,0.751335079197
20,2014/04/26,A,-139,MIN,8,5,3,13.4561,sanca004,56.231,1533.651,0,0.573765594731,120,66,12,9,0.571428571429,0.748241086594
21,2014/04/29,A,-137,CHW,8.5,4,3,17.6062,verlj001,57.161,1531.512,1,0.543736519554,124,69,13,9,0.590909090909,0.746888341996
22,2014/04/30,A,-171,CHW,8,5,1,33.7601,schem001,60.598,1532.741,1,0.615970185929,129,70,14,9,0.608695652174,0.742877180338
23,2014/05/02,A,121,KC,7.5,8,2,-16.6192,porcr001,49.994,1534.581,1,0.428656003103,137,72,15,9,0.625,0.751473051346
24,2014/05/03,A,-110,KC,8.5,9,2,-21.2863,smyld001,49.112,1538.423,1,0.484311738722,146,74,16,9,0.64,0.762131262028
25,2014/05/04,A,-134,KC,8.5,9,4,14.6969,verlj001,56.977,1542.142,1,0.537705355673,155,78,17,9,0.653846153846,0.773813352683
26,2014/05/05,H,-261,HOU,7.5,2,0,32.5287,schem001,60.814,1544.784,1,0.730028002727,157,78,18,9,0.666666666667,0.776078214037
27,2014/05/06,H,-174,HOU,9,11,4,-31.7297,ray-r002,47.4,1545.534,1,0.646509676696,168,82,19,9,0.678571428571,0.78008502596
28,2014/05/07,H,-205,HOU,8.5,3,2,-16.2103,porcr001,50.725,1547.789,1,0.680876095455,171,84,20,9,0.689655172414,0.785534074384
29,2014/05/08,H,-181,HOU,9,6,2,-17.7942,smyld001,50.38,1548.527,0,0.684953907446,177,86,20,10,0.666666666667,0.783576681761
30,2014/05/09,H,-218,MIN,8.5,2,1,14.1893,verlj001,57.037,1544.652,0,0.654484538386,179,87,20,11,0.645161290323,0.786920586932
31,2014/05/10,H,-254,MIN,8,9,3,36.2652,schem001,61.759,1542.731,1,0.687113546443,188,90,21,11,0.65625,0.7868220107
32,2014/05/11,H,-152,MIN,9,4,3,-28.7264,ray-r002,47.851,1544.446,0,0.588109126585,192,93,21,12,0.636363636364,0.79138670416
33,2014/05/12,A,102,BAL,9,4,1,-14.8849,porcr001,50.857,1542.776,1,0.479851101332,196,94,22,12,0.647058823529,0.787857921773
34,2014/05/13,A,-108,BAL,8.5,4,1,-20.1301,smyld001,49.829,1545.121,1,0.463392779363,200,95,23,12,0.657142857143,0.790844600886
35,2014/05/14,A,-119,BAL,8,7,5,13.3715,verlj001,57.014,1547.559,1,0.566520321302,207,100,24,12,0.666666666667,0.793710335692
36,2014/05/16,A,-102,BOS,7.5,1,0,32.6039,schem001,60.971,1549.082,1,0.477839245883,208,100,25,12,0.675675675676,0.788659314536
37,2014/05/17,A,126,BOS,8.5,6,1,-12.7746,porcr001,51.459,1550.522,1,0.433566054342,214,101,26,12,0.684210526316,0.790109551463
38,2014/05/18,A,110,BOS,8.5,6,2,9.4752,sanca004,56.323,1553.927,1,0.503115357315,220,103,27,12,0.692307692308,0.795605002662
39,2014/05/19,A,104,CLE,7,5,4,-18.5838,smyld001,50.325,1556.469,0,0.498535623858,225,107,27,13,0.675,0.797962195309
40,2014/05/20,A,-128,CLE,7.5,6,2,9.5833,verlj001,56.198,1555.102,0,0.582579822243,231,109,27,14,0.658536585366,0.793363704284
41,2014/05/21,A,-145,CLE,7.5,11,10,34.7471,schem001,61.34,1551.962,0,0.593796237696,242,119,27,15,0.642857142857,0.795668080926
42,2014/05/22,H,108,TEX,7.5,9,2,-24.6844,ray-r002,48.46,1550.263,0,0.488798666404,251,121,27,16,0.627906976744,0.783259582931
43,2014/05/23,H,-174,TEX,8,7,2,13.5078,sanca004,56.083,1546.777,1,0.587037930625,258,123,28,16,0.636363636364,0.789296304068
44,2014/05/24,H,-168,TEX,9,12,2,-5.1042,porcr001,52.245,1549.063,0,0.608910742957,270,125,28,17,0.622222222222,0.792621990683
45,2014/05/25,H,-161,TEX,8.5,12,4,9.8606,verlj001,55.032,1543.324,0,0.587402807835,282,129,28,18,0.608695652174,0.801213470116
46,2014/05/26,A,115,OAK,7.5,10,0,-12.173,smyld001,49.925,1538.563,0,0.435892446698,292,129,28,19,0.595744680851,0.804646348133
47,2014/05/27,A,120,OAK,7,6,5,35.8281,schem001,59.8,1534.753,1,0.452624669337,298,134,29,19,0.604166666667,0.814370690437
48,2014/05/28,A,124,OAK,7,3,1,21.1312,sanca004,56.546,1536.359,0,0.448395958483,301,135,29,20,0.591836734694,0.809482202651
49,2014/05/29,A,127,OAK,8,5,4,-9.4705,porcr001,50.316,1534.727,1,0.431508850515,306,139,30,20,0.6,0.810201843095
50,2014/05/30,A,102,SEA,7,6,3,2.7072,verlj001,52.832,1536.411,1,0.486228560145,312,142,31,20,0.607843137255,0.806634927724
51,2014/05/31,A,-149,SEA,7.5,3,2,-18.5932,smyld001,48.366,1538.794,0,0.521746995619,315,144,31,21,0.596153846154,0.80608805094
52,2014/06/01,A,-157,SEA,7.5,4,0,30.9448,schem001,58.784,1537.243,0,0.594622944866,319,144,31,22,0.584905660377,0.804835388165
53,2014/06/03,H,-142,TOR,9,5,3,26.2871,sanca004,57.724,1533.926,0,0.586100352165,324,147,31,23,0.574074074074,0.808397940553
54,2014/06/04,H,-109,TOR,9,8,2,-11.1578,porcr001,50.042,1531.741,0,0.521798418267,332,149,31,24,0.563636363636,0.806973412246
55,2014/06/05,H,-158,TOR,9,7,3,3.6519,verlj001,53.132,1528.298,0,0.556070300894,339,152,31,25,0.553571428571,0.810021745806
56,2014/06/06,H,-148,BOS,8,6,2,-19.7729,smyld001,47.958,1525.36,1,0.50683431154,345,154,32,25,0.561403508772,0.810280904784
57,2014/06/07,H,-126,BOS,7.5,8,6,27.6219,schem001,58.11,1527.891,1,0.529226887666,353,160,33,25,0.568965517241,0.811522149403
58,2014/06/08,H,-125,BOS,7.5,5,3,31.5323,sanca004,58.869,1529.552,0,0.549524281245,358,163,33,26,0.559322033898,0.807250494843
59,2014/06/09,A,-125,CHW,8.5,6,5,-10.9181,porcr001,49.855,1527.536,0,0.544488574522,364,168,33,27,0.55,0.805976741123
60,2014/06/11,A,-150,CHW,9,8,2,0.9165,verlj001,52.141,1526.001,0,0.545971153014,372,170,33,28,0.540983606557,0.80210035905
61,2014/06/12,A,104,CHW,7,4,0,27.2506,schem001,57.45,1522.329,1,0.478526500151,376,170,34,28,0.548387096774,0.804930919583
62,2014/06/13,H,-159,MIN,9,2,0,-16.1633,smyld001,48.511,1525.073,0,0.58445250697,378,170,34,29,0.539682539683,0.807952600248
63,2014/06/14,H,-193,MIN,8.5,12,9,31.3584,sanca004,58.624,1522.897,1,0.641624829876,390,179,35,29,0.546875,0.809438114799
64,2014/06/15,H,-142,MIN,9,4,3,-14.9084,porcr001,48.808,1524.306,1,0.586868366208,394,182,36,29,0.553846153846,0.803696107135
65,2014/06/16,H,-141,KC,8.5,11,8,-6.3027,verlj001,50.665,1525.372,0,0.534385285548,405,190,36,30,0.545454545455,0.801857277525
66,2014/06/17,H,-145,KC,8,11,4,33.2478,schem001,58.649,1522.983,0,0.592757520652,416,194,36,31,0.537313432836,0.797367554572
67,2014/06/18,H,-128,KC,8.5,2,1,-11.5056,smyld001,48.694,1518.551,0,0.521051595944,418,195,36,32,0.529411764706,0.799106137441
