,Date,Home/Away,Line,Opponent,Over/Under,Runs,RunsAllowed,StartingPitcherAdjustment,StartingPitcherKey,StartingPitcherRating,TeamRating,Win/Loss,WinProbability,TotalRunsScored,TotalRunsAllowed,Wins,Loses,Win%,PythagoreanExpectedWin%
0,2017/04/03,A,-109,MIN,8,7,1,12.772526709,duffd001,53.5171891566,1476.06527812,0,0.440636977178,7,1,0,1,0.0,
1,2017/04/05,A,-103,MIN,8.5,9,1,12.403244499,kenni001,53.5671360615,1473.34041576,0,0.475928124769,16,2,0,2,0.0,0.971310009027
2,2017/04/06,A,-102,MIN,8,5,3,-7.76049715564,hammj002,49.2678644717,1469.70650897,0,0.442635684146,21,5,0,3,0.0,0.977330161545
3,2017/04/07,A,140,HOU,8.5,5,1,0.955517010427,vargj001,51.0437538022,1468.20719171,1,0.361198350405,26,6,1,3,0.25,0.930700703392
4,2017/04/08,A,175,HOU,7.5,7,3,14.4648679481,duffd001,54.0238991523,1471.73379529,1,0.359334688718,33,9,2,3,0.4,0.934261405891
5,2017/04/09,A,176,HOU,8.5,5,4,-5.30756582033,karnn001,49.790615315,1475.27430823,0,0.35181005398,38,13,2,4,0.333333333333,0.913069432511
6,2017/04/10,H,-116,OAK,8.5,2,0,11.6106568763,kenni001,53.3896176972,1474.42235199,0,0.542734018672,40,13,2,5,0.285714285714,0.87451383618
7,2017/04/12,H,-115,OAK,8.5,8,3,-9.24738640007,hammj002,48.957514109,1472.5072426,0,0.49377268695,48,16,2,6,0.25,0.884352961008
8,2017/04/13,H,-137,OAK,9,3,1,3.43957076281,vargj001,51.5626655444,1469.67493395,1,0.531702616638,51,17,3,6,0.333333333333,0.879583109082
9,2017/04/14,H,-128,LAA,9,7,1,12.3360753884,duffd001,53.7381024009,1471.26674019,1,0.530104657766,58,18,4,6,0.4,0.879583109082
10,2017/04/15,H,111,LAA,9,3,2,-6.92437438709,karnn001,49.8439814405,1474.23956603,1,0.467690412774,61,20,5,6,0.454545454545,0.892624021195
11,2017/04/16,H,-111,LAA,8.5,1,0,8.80360453128,kenni001,53.2949898706,1475.71480981,1,0.526323574407,62,20,6,6,0.5,0.882716114391
12,2017/04/18,H,-113,SF,9.5,2,1,-14.8974801115,hammj002,48.5848847976,1476.9892675,0,0.51852278904,64,21,6,7,0.461538461538,0.885728960262
13,2017/04/19,H,115,SF,8,2,0,5.14427170574,vargj001,52.9388920256,1475.56129637,1,0.441364512704,66,21,7,7,0.5,0.88256969677
14,2017/04/20,A,-116,TEX,8.5,1,0,11.7451077109,duffd001,54.626102941,1477.54613334,0,0.488606876745,67,21,7,8,0.466666666667,0.888220264553
15,2017/04/21,A,124,TEX,8.5,6,2,-8.98696894186,karnn001,50.4407946822,1476.22052847,0,0.394843971417,73,23,7,9,0.4375,0.890894239371
16,2017/04/22,A,-114,TEX,8.5,2,1,12.9753149257,kenni001,54.864728971,1474.3980436,0,0.491441768255,75,24,7,10,0.411764705882,0.88997512709
17,2017/04/23,A,184,TEX,8,5,2,-14.2512482738,hammj002,49.1923921971,1473.06273636,0,0.353592067231,80,26,7,11,0.388888888889,0.88719218938
18,2017/04/24,A,-108,CHW,7.5,12,1,10.0362105129,vargj001,54.2980543449,1471.74250342,0,0.444689793403,92,27,7,12,0.368421052632,0.884352961008
19,2017/04/25,A,-151,CHW,8.5,10,5,16.7350672242,duffd001,55.6300143868,1467.64523772,0,0.507217246193,102,32,7,13,0.35,0.901940365647
20,2017/04/26,A,121,CHW,8,5,2,-11.9424354403,karnn001,49.2919404047,1464.677603,0,0.397470814691,107,34,7,14,0.333333333333,0.890729935793
21,2017/04/28,H,-131,MIN,8.5,6,4,16.6316156337,kenni001,55.3294387723,1463.05964082,0,0.563436634712,113,38,7,15,0.318181818182,0.888460127332
22,2017/04/30,H,-125,MIN,9,7,5,-13.2734889811,hammj002,49.0345898469,1461.05362289,0,0.5012769959,120,43,7,16,0.304347826087,0.877883780122
