,Date,Home/Away,Line,Opponent,Over/Under,Runs,RunsAllowed,StartingPitcherAdjustment,StartingPitcherKey,StartingPitcherRating,TeamRating,Win/Loss,WinProbability,TotalRunsScored,TotalRunsAllowed,Wins,Loses,Win%,PythagoreanExpectedWin%
0,2017/04/03,H,-103,LAA,8,4,2,6.08237647805,gravk001,51.4735524707,1487.22860713,1,0.511587091737,4,2,1,0,1.0,
1,2017/04/04,H,107,LAA,7.5,7,6,19.9304245665,manas0,54.4503506053,1488.98273703,0,0.518952020444,11,8,1,1,0.5,0.778094505229
2,2017/04/05,H,104,LAA,8,5,0,0.565212843494,cottj0,50.3298285933,1487.53834114,0,0.501720781562,16,8,1,2,0.333333333333,0.640238915069
3,2017/04/06,H,-114,LAA,8,5,1,4.04583928156,triga0,50.9056435766,1484.57098268,1,0.517699475809,21,9,2,2,0.5,0.778094505229
4,2017/04/07,A,141,TEX,9.5,10,5,-21.8999979337,alcar0,45.4337071382,1487.05786834,0,0.416008912108,31,14,2,3,0.4,0.822533759059
5,2017/04/08,A,151,TEX,9,6,1,8.48525019293,gravk001,51.5608709596,1484.81877161,1,0.401146973304,37,15,3,3,0.5,0.808272331465
6,2017/04/09,A,-119,TEX,10,8,1,19.9180573315,manas0,54.2370038188,1488.37525784,0,0.480706905218,45,16,3,4,0.428571428571,0.836742894786
7,2017/04/10,A,107,KC,8.5,2,0,-5.05897344943,cottj0,48.9469418118,1485.03860913,1,0.457265981328,47,16,4,4,0.5,0.866651798857
8,2017/04/12,A,106,KC,8.5,8,3,4.63354174805,triga0,51.237695991,1486.95371852,1,0.50622731305,55,19,5,4,0.555555555556,0.875488242377
9,2017/04/13,A,126,KC,9,3,1,-14.7303490383,hahnj001,47.2668918344,1489.78602717,0,0.468297383362,58,20,5,5,0.5,0.872565866631
10,2017/04/14,H,112,HOU,7.5,7,2,10.5823322966,gravk001,52.6887058505,1488.19422094,0,0.434963265364,65,22,5,6,0.454545454545,0.872931018308
11,2017/04/15,H,141,HOU,7.5,10,6,17.6130424608,manas0,54.1461088986,1485.72324934,0,0.455076253839,75,28,5,7,0.416666666667,0.876625357861
12,2017/04/17,H,-140,TEX,7.5,7,0,2.20761195613,cottj0,50.9409474487,1483.41456416,0,0.529205259005,82,28,5,8,0.384615384615,0.856111671412
13,2017/04/18,H,128,TEX,7,4,2,9.56486860315,triga0,52.3986460491,1479.53936973,1,0.453407783542,86,30,6,8,0.428571428571,0.874886372566
14,2017/04/19,H,-114,TEX,8.5,9,1,-13.694506031,hahnj001,47.6042833571,1481.57822986,1,0.483664182929,95,31,7,8,0.466666666667,0.870591786997
15,2017/04/20,H,132,SEA,7.5,9,6,-14.9891263583,valdc0,47.4,1485.65855742,1,0.42264887544,104,37,8,8,0.5,0.883602920673
16,2017/04/21,H,-119,SEA,8,3,1,17.7205474644,manas0,54.321684713,1488.32301949,1,0.51551687476,107,38,9,8,0.529411764706,0.866526080198
17,2017/04/22,H,-121,SEA,8,4,3,-3.10033160237,cottj0,50.0045124399,1490.0770966,1,0.485164601901,111,41,10,8,0.555555555556,0.866896115744
18,2017/04/23,H,-122,SEA,8.5,11,1,13.4027155294,triga0,53.5160596941,1491.50725048,0,0.535011530359,122,42,10,9,0.526315789474,0.858475369858
19,2017/04/25,A,118,LAA,8.5,2,1,-11.3696100672,hahnj001,48.1058084734,1486.60191489,0,0.459807826135,124,43,10,10,0.5,0.873260054306
20,2017/04/26,A,126,LAA,8,8,5,18.1961943167,manas0,54.6971782327,1485.35613596,0,0.46099476323,132,48,10,11,0.47619047619,0.871796527319
21,2017/04/27,A,106,LAA,8.5,2,1,7.95917420706,gravk001,52.3836641898,1483.34103764,0,0.457077707851,134,49,10,12,0.454545454545,0.861880532457
22,2017/04/28,A,151,HOU,8.5,9,4,-3.27087773484,cottj0,50.061654779,1482.10479099,0,0.387905479511,143,53,10,13,0.434782608696,0.860673521061
23,2017/04/29,A,156,HOU,8.5,2,1,7.02678060222,triga0,52.1155591693,1479.99633801,1,0.397625051273,145,54,11,13,0.458333333333,0.857724839702
24,2017/04/30,A,178,HOU,7.5,7,2,-5.384009767,hahnj001,49.7306271813,1481.71753154,0,0.326744543063,152,56,11,14,0.44,0.856660647487
25,2017/05/02,A,117,MIN,8,9,1,-13.2891603719,grays001,48.0439265108,1480.06840636,0,0.382020820784,161,57,11,15,0.423076923077,0.859039740626
26,2017/05/03,A,115,MIN,8.5,7,4,8.79001710945,gravk001,52.6358088382,1477.3551967,0,0.458858131282,168,61,11,16,0.407407407407,0.867544389509
27,2017/05/04,A,101,MIN,9,8,5,-7.21011213717,cottj0,48.9772595208,1475.41702861,1,0.467830702261,176,66,12,16,0.428571428571,0.862201093633
28,2017/05/05,H,-123,DET,7.5,7,2,16.7769417578,triga0,54.1214850911,1477.75307301,0,0.476313192108,183,68,12,17,0.413793103448,0.855115657802
29,2017/05/06,H,-122,DET,8.5,6,5,-3.34815369462,hahnj001,49.7641352144,1474.97403747,1,0.523389304576,189,73,13,17,0.433333333333,0.857155287841
30,2017/05/07,H,-129,DET,8.5,8,6,-12.5543293414,grays001,47.6562255119,1476.27199349,1,0.482952969305,197,79,14,17,0.451612903226,0.848364467208
31,2017/05/08,H,-125,LAA,8,3,2,4.81608740617,gravk001,51.2709655233,1478.17510613,1,0.517215547288,200,81,15,17,0.46875,0.839417198912
32,2017/05/09,H,-138,LAA,8,7,3,-4.02037871565,cottj0,49.443407405,1479.49443596,0,0.535132518294,207,84,15,18,0.454545454545,0.83699012131
33,2017/05/10,H,-148,LAA,8,3,1,14.9253005501,triga0,53.1955659675,1476.66249808,1,0.538253088732,210,85,16,18,0.470588235294,0.836503977142
34,2017/05/12,A,102,TEX,9.5,5,2,-5.01831367107,hahnj001,49.0540092376,1478.31228176,0,0.450044313608,215,87,16,19,0.457142857143,0.837135292494
35,2017/05/13,A,-113,TEX,9.5,6,5,-13.6785427379,grays001,47.3843155115,1476.47654793,0,0.456945812148,221,92,16,20,0.444444444444,0.837202807565
