,AwayTeam,AwayTeamID,AwayTeamLine,AwayTeamPythagoreanExpectedWin%,AwayTeamRating,AwayTeamStartingPitcherAdjustment,AwayTeamStartingPitcherRating,AwayTeamWinProbability,Date,HomeTeam,HomeTeamID,HomeTeamLine,HomeTeamPythagoreanExpectedWin%,HomeTeamRating,HomeTeamStartingPitcherAdjustment,HomeTeamStartingPitcherRating,HomeTeamWinProbability,Over/Under,WasHomeTeamWinner,WinningTeam,WinningTeamID,WinningTeamLine
37,CLE,2980,169,0.822533759059,1463.854,21.338,51.636,0.446196663188,2013/04/04 7:07,TOR,2984,-184,0.822533759059,1486.264,12.4597,51.055,0.553803336812,9.0,1,TOR,2984,-184
38,PHI,2958,113,0.8170202243,1510.621,38.2815,59.605,0.447999324515,2013/04/04 7:10,ATL,2957,-122,0.8170202243,1531.736,29.4314,57.576,0.552000675485,6.5,0,PHI,2958,113
39,BOS,2966,112,0.840034692058,1489.927,13.9073,51.241,0.398665619824,2013/04/04 7:05,NYY,2970,-121,0.840034692058,1530.858,20.3792,56.135,0.601334380176,8.0,1,NYY,2970,-121
40,SD,2955,137,0.889569366297,1496.051,13.912,49.86,0.501539561092,2013/04/04 1:10,NYM,2964,-149,0.889569366297,1490.928,-6.0348,48.962,0.498460438908,7.5,0,SD,2955,137
41,MIA,2963,203,1.0,1473.879,-15.8249,46.378,0.35984694628,2013/04/04 4:05,WSH,2972,-222,1.0,1529.585,4.5355,52.528,0.64015305372,7.0,1,WSH,2972,-222
42,CHC,2982,132,0.96242382229,1466.397,3.7788,49.629,0.466268934588,2013/04/04 12:35,PIT,2971,-143,0.96242382229,1477.847,-8.1968,47.486,0.533731065412,7.0,0,CHC,2982,132
43,LAA,2979,-105,0.700715340425,1526.059,-8.6762,48.594,0.459614766377,2013/04/04 12:35,CIN,2961,-103,0.700715340425,1519.354,2.1526,52.375,0.540385233623,8.0,1,CIN,2961,-103
44,KC,2965,107,0.879583109082,1483.077,6.2087,49.987,0.422334427541,2013/04/04 2:10,CWS,2974,-116,0.879583109082,1514.143,5.5507,52.712,0.577665572459,8.0,0,KC,2965,107
45,MIN,2983,140,0.840034692058,1472.919,-13.8368,44.792,0.401310707631,2013/04/05 3:05,BAL,2959,-152,0.67565872963,1528.549,-24.0593,45.419,0.598689292369,9.0,1,BAL,2959,-152
46,SEA,2973,126,0.940596545149,1496.364,-10.528,48.644,0.451058480102,2013/04/05 8:10,CWS,2974,-137,0.879583109082,1511.969,-19.8199,47.393,0.548941519898,8.5,0,SEA,2973,126
47,MIA,2963,139,0.987133654817,1471.938,-1.0434,49.539,0.462379429966,2013/04/05 7:10,NYM,2964,-151,0.879583109082,1489.489,-18.2548,46.481,0.537620570034,7.5,0,MIA,2963,139
48,OAK,2969,-146,0.940596545149,1536.636,-17.0328,47.481,0.557120060768,2013/04/05 8:10,HOU,2981,135,0.983289037231,1446.525,3.2618,49.154,0.442879939232,8.5,0,OAK,2969,-146
49,CHC,2982,179,0.879583109082,1467.985,-4.9632,47.974,0.357678113265,2013/04/05 7:30,ATL,2957,-195,0.846768243357,1529.643,8.5869,53.072,0.642321886735,7.5,1,ATL,2957,-195
50,LAA,2979,108,0.660513157158,1524.769,3.0362,50.88,0.454836907393,2013/04/05 2:05,TEX,2977,-117,0.983289037231,1530.123,1.8377,52.398,0.545163092607,9.5,1,TEX,2977,-117
51,WSH,2972,118,0.987133654817,1531.526,-4.3851,50.568,0.451368940202,2013/04/05 7:10,CIN,2961,-128,0.660513157158,1520.644,14.1047,54.909,0.548631059798,8.0,1,CIN,2961,-128
52,ARI,2968,116,0.749717427842,1510.779,7.1205,51.277,0.454750852927,2013/04/05 8:10,MIL,2976,-126,0.746888341996,1510.607,11.3035,52.61,0.545249147073,8.5,0,ARI,2968,116
53,SD,2955,137,0.879583109082,1497.49,-15.1246,43.851,0.468071185738,2013/04/05 4:10,COL,2956,-149,0.746888341996,1474.972,2.6602,47.943,0.531928814262,11.0,1,COL,2956,-149
54,NYY,2970,165,0.827161933787,1532.208,-18.1373,48.047,0.427391286665,2013/04/05 1:08,DET,2978,-180,0.840034692058,1524.018,16.9623,56.947,0.572608713335,8.0,1,DET,2978,-180
55,KC,2965,112,0.879583109082,1485.251,-0.1645,48.826,0.430852260705,2013/04/05 4:05,PHI,2958,-121,0.846768243357,1512.715,-3.2712,51.109,0.569147739295,8.0,0,KC,2965,112
56,CLE,2980,137,0.687385766638,1462.277,1.5134,47.051,0.35857907547,2013/04/05 7:10,TB,2960,-149,0.67565872963,1545.327,-7.7221,51.871,0.64142092453,7.5,1,TB,2960,-149
57,BOS,2966,130,0.827161933787,1488.576,0.9447,48.483,0.42247547132,2013/04/05 7:07,TOR,2984,-141,0.687385766638,1487.841,29.8215,54.579,0.57752452868,8.5,0,BOS,2966,130
58,STL,2975,106,0.749717427842,1525.809,-12.9062,47.435,0.441604799692,2013/04/05 4:35,SF,2962,-115,0.924783761496,1543.81,-14.6593,47.95,0.558395200308,7.5,1,SF,2962,-115
59,PIT,2971,184,0.879583109082,1476.259,-30.7333,42.877,0.341802848335,2013/04/05 10:10,LAD,2967,-201,0.924783761496,1512.696,16.3701,54.833,0.658197151665,7.0,1,LAD,2967,-201
60,WSH,2972,112,0.997260276339,1526.357,-7.3696,49.564,0.490385446024,2013/04/06 1:10,CIN,2961,-121,0.886382766791,1525.813,-24.1439,46.963,0.509614553976,8.5,0,WSH,2972,112
61,MIN,2983,126,0.804094907944,1470.969,6.6176,49.063,0.386689511125,2013/04/06 7:05,BAL,2959,-137,0.695663635337,1530.499,3.2148,51.123,0.613310488875,8.5,0,MIN,2983,126
62,STL,2975,116,0.764509430856,1524.568,-7.0876,48.66,0.411946093833,2013/04/06 4:05,SF,2962,-126,0.934261405891,1545.051,10.2601,53.427,0.588053906167,7.0,0,STL,2975,116
63,OAK,2969,-137,0.920687698735,1539.184,1.7343,51.636,0.589108426534,2013/04/06 7:10,HOU,2981,126,0.954885257487,1443.977,10.3541,50.478,0.410891573466,8.0,0,OAK,2969,-137
64,CHC,2982,156,0.894104087513,1466.545,-5.6494,47.673,0.39418097407,2013/04/06 7:10,ATL,2957,-170,0.861880532457,1531.083,-19.5285,47.232,0.60581902593,7.5,1,ATL,2957,-170
65,CLE,2980,144,0.763216436866,1460.569,-0.1927,46.74,0.356006397848,2013/04/06 7:10,TB,2960,-156,0.740673395231,1547.035,-7.6892,52.053,0.643993602152,8.0,1,TB,2960,-156
66,NYY,2970,170,0.835521234148,1529.822,-5.3204,50.715,0.433665582184,2013/04/06 4:05,DET,2978,-185,0.845308396356,1526.405,20.4638,57.59,0.566334417816,8.0,1,DET,2978,-185
67,MIA,2963,156,0.879583109082,1473.999,-4.6201,48.762,0.427608836089,2013/04/06 1:10,NYM,2964,-170,0.822533759059,1487.427,8.6104,52.058,0.572391163911,7.0,1,NYM,2964,-170
68,SEA,2973,-139,0.847849864161,1497.902,35.2876,58.247,0.511428041773,2013/04/06 1:10,CWS,2974,128,0.723209318182,1510.431,-9.1838,49.409,0.488571958227,7.5,1,CWS,2974,128
69,SD,2955,127,0.872158309423,1495.568,-12.6054,44.352,0.468950643946,2013/04/06 8:10,COL,2956,-138,0.765595715189,1476.895,3.6707,48.396,0.531049356054,11.0,1,COL,2956,-138
70,ARI,2968,-113,0.765595715189,1512.881,-12.596,47.219,0.45939616889,2013/04/06 7:10,MIL,2976,104,0.764509430856,1508.505,-3.9433,49.473,0.54060383111,8.5,0,ARI,2968,-113
71,BOS,2966,130,0.790589794298,1490.758,-14.5042,45.151,0.44527410508,2013/04/06 1:07,TOR,2984,-141,0.68431504534,1485.659,4.7752,49.18,0.55472589492,9.0,1,TOR,2984,-141
72,LAA,2979,112,0.663335753161,1523.56,-15.2139,47.072,0.424731990913,2013/04/06 4:05,TEX,2977,-121,0.956294586903,1531.333,5.7152,53.351,0.575268009087,10.0,0,LAA,2979,112
73,PIT,2971,179,0.924783761496,1474.85,13.8885,52.291,0.359088270779,2013/04/06 9:10,LAD,2967,-195,0.948489381408,1514.105,51.2723,62.467,0.640911729221,6.0,1,LAD,2967,-195
74,KC,2965,104,0.888220264553,1490.25,2.1714,49.126,0.470095221057,2013/04/06 7:05,PHI,2958,-113,0.867073383817,1507.716,-18.4898,47.746,0.529904778943,8.0,1,PHI,2958,-113
75,WSH,2972,100,0.943030431646,1527.827,16.9999,54.817,0.470024096866,2013/04/07 1:10,CIN,2961,-108,0.822533759059,1524.343,17.3383,55.658,0.529975903134,7.0,1,CIN,2961,-108
76,LAA,2979,126,0.700715340425,1526.556,31.3302,57.003,0.455690893807,2013/04/07 8:05,TEX,2977,-137,0.916244243694,1528.336,36.4203,59.669,0.544309106193,8.0,1,TEX,2977,-137
77,ARI,2968,-109,0.814744963636,1516.911,17.6109,53.669,0.492584492836,2013/04/07 2:10,MIL,2976,101,0.8170202243,1504.475,11.2001,52.446,0.507415507164,7.5,0,ARI,2968,-109
78,STL,2975,115,0.767319068565,1527.371,13.6253,53.034,0.431591319748,2013/04/07 4:35,SF,2962,-125,0.889569366297,1542.248,22.5835,55.916,0.568408680252,6.5,0,STL,2975,115
79,CLE,2980,182,0.835521234148,1458.446,10.4857,48.958,0.31579089255,2013/04/07 1:40,TB,2960,-199,0.808272331465,1549.158,30.0894,60.242,0.68420910745,7.0,0,CLE,2980,182
80,NYY,2970,176,0.822533759059,1527.684,24.4024,56.906,0.441165027291,2013/04/07 1:08,DET,2978,-192,0.828204957365,1528.542,40.6174,61.817,0.558834972709,7.0,0,NYY,2970,176
81,OAK,2969,-148,0.899851077601,1540.929,13.9026,54.134,0.604216281888,2013/04/07 2:10,HOU,2981,136,0.928567458054,1442.232,15.1058,51.388,0.395783718112,8.0,0,OAK,2969,-148
82,BOS,2966,112,0.840034692058,1488.211,15.7826,51.652,0.434490002051,2013/04/07 1:07,TOR,2984,-121,0.755787093077,1488.206,37.5718,56.36,0.565509997949,8.0,0,BOS,2966,112
83,SEA,2973,146,0.822533759059,1496.493,9.6397,52.748,0.42875286492,2013/04/07 2:10,CWS,2974,-159,0.704335049286,1511.84,20.1395,55.754,0.57124713508,7.5,1,CWS,2974,-159
84,CHC,2982,130,0.794531201586,1465.514,23.4812,53.97,0.394971265235,2013/04/07 1:35,ATL,2957,-141,0.800389709283,1532.114,6.9654,52.613,0.605028734765,7.0,1,ATL,2957,-141
85,KC,2965,121,0.849345346234,1488.919,51.2582,59.767,0.480747966553,2013/04/07 1:35,PHI,2958,-131,0.840034692058,1509.046,20.5155,56.163,0.519252033447,7.0,0,KC,2965,121
86,MIN,2983,165,0.75727211882,1472.74,-9.6632,45.474,0.352773151324,2013/04/07 1:35,BAL,2959,-180,0.67565872963,1528.728,15.7732,53.533,0.647226848676,9.0,0,MIN,2983,165
87,SD,2955,140,0.855115657802,1493.641,-1.2831,46.758,0.463417685841,2013/04/07 4:10,COL,2956,-152,0.768014056254,1478.821,15.0024,50.96,0.536582314159,10.5,1,COL,2956,-152
88,PIT,2971,136,0.934261405891,1473.866,-23.4765,44.409,0.403024810292,2013/04/07 4:10,LAD,2967,-148,0.953906659551,1515.089,-20.4497,47.451,0.596975189708,7.5,1,LAD,2967,-148
89,MIA,2963,120,0.864031825754,1471.83,-10.7583,47.4,0.456352049394,2013/04/07 1:10,NYM,2964,-130,0.822533759059,1489.597,-22.1182,45.473,0.543647950606,7.5,1,NYM,2964,-130
90,MIL,2976,110,0.762473072963,1502.999,4.2253,50.872,0.522902730247,2013/04/08 2:20,CHC,2982,-119,0.829854780095,1463.586,5.0055,50.11,0.477097269753,9.0,0,MIL,2976,110
91,NYY,2970,108,0.865717301441,1531.794,21.9725,56.563,0.594028293647,2013/04/08 4:05,CLE,2980,-117,0.911869753224,1466.529,-1.2361,46.752,0.405971706353,8.5,0,NYY,2970,108
92,TB,2960,138,0.888220264553,1541.075,-4.559,52.443,0.460686904685,2013/04/08 8:05,TEX,2977,-150,0.899851077601,1530.573,6.2933,53.258,0.539313095315,9.0,1,TEX,2977,-150
93,PIT,2971,130,0.918065751203,1471.813,5.1136,50.388,0.397022226384,2013/04/08 9:40,ARI,2968,-141,0.763216436866,1518.387,8.4506,51.683,0.602977773616,8.5,0,PIT,2971,130
94,COL,2956,163,0.824733937699,1482.283,16.5816,51.527,0.391630860639,2013/04/08 10:15,SF,2962,-177,0.913069432511,1536.576,11.7594,53.286,0.608369139361,7.0,1,SF,2962,-177
95,CIN,2961,104,0.816077155716,1526.446,19.4721,56.073,0.488594711826,2013/04/08 4:15,STL,2975,-113,0.828665576413,1533.043,-1.5604,49.926,0.511405288174,7.5,0,CIN,2961,104
96,HOU,2981,150,0.918713290494,1439.794,-5.5836,46.577,0.392060931715,2013/04/08 10:10,SEA,2973,-163,0.80210035905,1495.369,-9.0616,48.873,0.607939068285,7.5,1,SEA,2973,-163
97,NYM,2964,105,0.80210035905,1490.883,13.1318,52.832,0.468455575634,2013/04/08 7:05,PHI,2958,-114,0.778094505229,1507.539,-6.9701,49.975,0.531544424366,7.5,0,NYM,2964,105
98,ATL,2957,-157,0.825200231033,1534.043,6.9701,52.768,0.580736979725,2013/04/08 7:10,MIA,2963,145,0.831616098828,1470.544,-9.5504,47.797,0.419263020275,7.5,0,ATL,2957,-157
99,BAL,2959,133,0.670711999461,1526.825,0.893,50.399,0.487259149655,2013/04/08 2:05,BOS,2966,-144,0.909709344392,1494.427,18.283,52.439,0.512740850345,9.0,1,BOS,2966,-144
100,MIN,2983,131,0.741403867649,1474.643,-0.5734,47.396,0.446718964614,2013/04/08 4:10,KC,2965,-142,0.769165846599,1490.427,-3.1161,48.211,0.553281035386,8.5,1,KC,2965,-142
101,LAD,2967,-128,0.935938380644,1517.143,-5.3533,50.701,0.513256712994,2013/04/09 6:40,SD,2955,118,0.888845974187,1490.18,-10.1849,44.78,0.486743287006,7.0,1,SD,2955,118
102,NYY,2970,-123,0.842326697122,1534.037,21.5965,56.455,0.590475364234,2013/04/09 7:05,CLE,2980,114,0.879583109082,1464.286,3.7788,47.576,0.409524635766,8.0,0,NYY,2970,-123
103,MIN,2983,136,0.752778439487,1473.11,-13.3574,44.736,0.407806634856,2013/04/09 8:10,KC,2965,-148,0.778094505229,1491.96,8.5963,50.893,0.592193365144,8.5,1,KC,2965,-148
104,ATL,2957,-167,0.840034692058,1535.557,25.4176,56.919,0.617710302165,2013/04/09 7:10,MIA,2963,154,0.847849864161,1469.029,-15.4113,46.629,0.382289697835,7.0,0,ATL,2957,-167
105,CWS,2974,146,0.691636160693,1512.963,22.5647,56.295,0.436481082059,2013/04/09 7:05,WSH,2972,-159,0.921533515407,1525.724,29.8638,57.375,0.563518917941,7.0,1,WSH,2972,-159
106,TOR,2984,110,0.860565476289,1481.99,32.9611,55.057,0.436944400325,2013/04/09 1:08,DET,2978,-119,0.87451383618,1524.433,8.7373,54.98,0.563055599675,8.0,1,DET,2978,-119
107,MIL,2976,-102,0.758157033585,1505.143,-2.9187,49.445,0.512461168263,2013/04/09 8:05,CHC,2982,-106,0.808272331465,1461.442,8.1216,50.612,0.487538831737,7.5,1,CHC,2982,-106
108,TB,2960,115,0.859678451031,1539.845,-37.5342,45.311,0.454387891519,2013/04/09 8:05,TEX,2977,-125,0.865717301441,1531.803,-21.7093,47.4,0.545612108481,10.5,1,TEX,2977,-125
109,OAK,2969,131,0.895962501183,1543.367,6.5941,52.659,0.512785852161,2013/04/09 10:05,LAA,2979,-142,0.727890082545,1524.319,-7.3743,48.541,0.487214147839,7.5,0,OAK,2969,131
110,COL,2956,115,0.820530924089,1480.908,3.4639,48.733,0.414315946793,2013/04/09 10:15,SF,2962,-124,0.899851077601,1537.951,-17.4464,47.0,0.585684053207,7.0,1,SF,2962,-124
111,NYM,2964,161,0.818700135649,1494.117,-2.9798,49.62,0.382939543985,2013/04/09 7:05,PHI,2958,-175,0.796462042546,1504.304,45.7122,60.921,0.617060456015,7.0,1,PHI,2958,-175
112,PIT,2971,130,0.879583109082,1474.102,-3.572,48.501,0.3819626902,2013/04/09 9:40,ARI,2968,-141,0.758157033585,1516.098,14.0295,52.851,0.6180373098,8.5,0,PIT,2971,130
113,HOU,2981,139,0.927564690788,1438.125,-3.2947,47.097,0.406239168824,2013/04/09 10:10,SEA,2973,-151,0.822533759059,1497.038,-20.2758,46.579,0.593760831176,7.0,0,HOU,2981,139
114,CIN,2961,106,0.835521234148,1530.802,1.5322,52.304,0.480216736235,2013/04/09 8:15,STL,2975,-115,0.844368728967,1528.687,-6.5988,48.891,0.519783263765,8.5,1,STL,2975,-115
115,TB,2960,111,0.872565866631,1537.3,-1.8424,52.83,0.461708587054,2013/04/10 2:05,TEX,2977,-120,0.879583109082,1534.348,3.7694,53.018,0.538291412946,8.5,0,TB,2960,111
116,LAD,2967,-162,0.890415234688,1515.303,18.7107,55.698,0.544977100256,2013/04/11 10:10,SD,2955,149,0.868826955393,1492.019,-13.3433,43.839,0.455022899744,7.0,0,LAD,2967,-162
117,NYM,2964,-126,0.838454160558,1494.611,20.5202,53.773,0.517655067717,2013/04/13 4:10,MIN,2983,116,0.80286034602,1464.932,13.9261,49.983,0.482344932283,7.0,0,NYM,2964,-126
118,SF,2962,-117,0.847268854499,1542.403,10.434,52.799,0.557900229156,2013/04/13 1:05,CHC,2982,108,0.752076738528,1464.523,23.8995,54.078,0.442099770844,8.0,0,SF,2962,-117
119,COL,2956,-122,0.822533759059,1477.84,20.8727,51.952,0.481521970694,2013/04/13 8:40,SD,2955,113,0.836227665912,1488.536,-0.9776,46.354,0.518478029306,7.5,0,COL,2956,-122
120,PHI,2958,-148,0.809723712508,1510.399,13.5548,54.245,0.562833180338,2013/04/13 7:10,MIA,2963,136,0.879583109082,1462.998,-6.9372,48.213,0.437166819662,7.0,1,MIA,2963,136
121,LAD,2967,115,0.888845974187,1514.16,-18.6355,47.86,0.409657299421,2013/04/13 8:10,ARI,2968,-125,0.787562197813,1519.314,15.6839,53.297,0.590342700579,8.5,0,LAD,2967,115
122,DET,2978,-131,0.850706652269,1527.012,36.3686,61.111,0.45751779852,2013/04/13 4:05,OAK,2969,121,0.86463736352,1554.082,14.8896,54.388,0.54248220148,7.0,0,DET,2978,-131
123,ATL,2957,146,0.849345346234,1541.893,7.9054,53.308,0.478328559164,2013/04/13 1:05,WSH,2972,-159,0.830640896094,1528.783,12.0837,53.742,0.521671440836,7.0,0,ATL,2957,146
124,TEX,2977,-139,0.869398101304,1531.972,6.4672,53.688,0.542105422003,2013/04/13 9:10,SEA,2973,128,0.79947543348,1489.309,-4.1971,49.427,0.457894577997,7.0,0,TEX,2977,-139
125,HOU,2981,168,0.892363455492,1450.133,5.3956,49.184,0.407581443784,2013/04/13 9:05,LAA,2979,-183,0.807333002512,1511.069,-14.5747,46.081,0.592418556216,8.5,1,LAA,2979,-183
126,TB,2960,112,0.879583109082,1539.192,20.8398,57.787,0.534249643343,2013/04/13 1:05,BOS,2966,-121,0.869398101304,1492.426,18.471,52.761,0.465750356657,8.0,1,BOS,2966,-121
127,MIL,2976,150,0.772412315056,1501.171,7.9571,51.878,0.408886559037,2013/04/13 4:15,STL,2975,-163,0.88997512709,1537.41,11.7453,53.501,0.591113440963,7.5,1,STL,2975,-163
128,CIN,2961,-140,0.856111671412,1522.313,18.3441,55.278,0.590172431943,2013/04/13 7:05,PIT,2971,129,0.818700135649,1474.785,-21.479,44.139,0.409827568057,7.0,1,PIT,2971,129
129,CWS,2974,-125,0.69741860067,1506.504,21.197,55.662,0.557642374713,2013/04/13 4:05,CLE,2980,115,0.913069432511,1461.433,2.0351,47.294,0.442357625287,7.5,1,CLE,2980,115
130,TOR,2984,123,0.848109261028,1481.055,33.1444,54.349,0.426821699331,2013/04/13 7:10,KC,2965,-133,0.78925187994,1492.485,48.9317,59.286,0.573178300669,7.5,0,TOR,2984,123
131,BAL,2959,-101,0.699429223398,1526.988,15.5899,53.529,0.482779879,2013/04/13 4:05,NYY,2970,-107,0.879583109082,1539.986,-9.4376,50.107,0.517220121,9.0,0,BAL,2959,-101
