,Date,Home/Away,Line,Opponent,Over/Under,Runs,RunsAllowed,StartingPitcherAdjustment,StartingPitcherKey,StartingPitcherRating,TeamRating,Win/Loss,WinProbability,TotalRunsScored,TotalRunsAllowed,Wins,Loses,Win%,PythagoreanExpectedWin%
0,2011/04/01,H,-177,BAL,8.5,4,1,29.5066,pricd001,56.819,1534.583,0,0.592479910465,4,1,0,1,0.0,
1,2011/04/02,H,-184,BAL,9,3,1,-26.3623,shiej002,45.009,1531.584,0,0.587397087747,7,2,0,2,0.0,0.924783761496
2,2011/04/03,H,-118,BAL,9,5,1,-2.1479,daviw001,50.311,1529.276,0,0.60635185429,12,3,0,3,0.0,0.906149479605
3,2011/04/05,H,103,LAA,7.5,5,3,5.14800967711,niemj001,47.903,1525.897,0,0.518334084689,17,6,0,4,0.0,0.924783761496
4,2011/04/06,H,-114,LAA,7.5,5,1,0.7708,hellj001,50.743,1524.047,0,0.528394541817,22,7,0,5,0.0,0.868187988251
5,2011/04/07,A,121,CHW,7.5,5,1,29.5865,pricd001,56.889,1521.2,0,0.506461170638,27,8,0,6,0.0,0.888220264553
6,2011/04/08,A,132,CHW,7.5,9,7,-21.338,shiej002,46.04,1518.567,1,0.412924949383,36,15,1,6,0.142857142857,0.900399873783
7,2011/04/09,A,-101,CHW,9,4,2,-1.6826,daviw001,50.044,1520.779,0,0.493981189398,40,17,1,7,0.125,0.829854780095
8,2011/04/10,A,136,CHW,9,6,1,5.14800967711,niemj001,47.385,1518.995,0,0.458768641998,46,18,1,8,0.111111111111,0.824733937699
9,2011/04/11,A,144,BOS,9.5,16,5,3.008,hellj001,50.812,1516.562,1,0.473810596417,62,23,2,8,0.2,0.845308396356
10,2011/04/12,A,166,BOS,8,3,2,29.8215,pricd001,56.506,1521.624,1,0.473222690169,65,25,3,8,0.272727272727,0.857523157417
11,2011/04/14,H,-124,MIN,8.5,4,3,-23.1287,shiej002,45.375,1523.08,1,0.507196713856,69,28,4,8,0.333333333333,0.849345346234
12,2011/04/15,H,-128,MIN,8.5,5,2,-0.7614,daviw001,50.164,1524.452,1,0.539779137066,74,30,5,8,0.384615384615,0.836503977142
13,2011/04/16,H,-128,MIN,8.5,4,3,5.14800967711,niemj001,46.286,1526.374,1,0.564698530425,78,33,6,8,0.428571428571,0.836742894786
14,2011/04/17,H,-134,MIN,8,4,2,1.1891,hellj001,50.727,1527.717,0,0.551878982939,82,35,6,9,0.4,0.825917316717
15,2011/04/18,H,-124,CHW,7.5,5,0,30.1317,pricd001,56.862,1525.525,1,0.58977413373,87,35,7,9,0.4375,0.823607411444
16,2011/04/19,H,-105,CHW,7.5,2,1,-23.3872,shiej002,45.773,1527.851,1,0.507893613189,89,36,8,9,0.470588235294,0.838635949062
17,2011/04/20,H,-130,CHW,8.5,4,1,-1.1844,daviw001,50.823,1529.272,1,0.584026142456,93,37,9,9,0.5,0.837298383725
18,2011/04/21,H,-109,CHW,8,9,2,5.14800967711,niemj001,46.582,1531.074,0,0.563114185449,102,39,9,10,0.473684210526,0.841341515032
19,2011/04/22,A,-106,TOR,9,6,4,-1.8753,hellj001,50.6,1527.184,0,0.458525766458,108,43,9,11,0.45,0.850706652269
20,2011/04/23,A,-126,TOR,7.5,6,4,32.9235,pricd001,58.028,1525.296,1,0.49905953901,114,47,10,11,0.47619047619,0.841160110411
21,2011/04/24,A,128,TOR,8,2,0,-15.7262,shiej002,47.654,1527.119,1,0.442509001465,116,47,11,11,0.5,0.832542130357
22,2011/04/27,A,122,MIN,7.5,8,2,-0.8789,daviw001,51.137,1529.2,1,0.477294558083,124,49,12,11,0.521739130435,0.83688498563
23,2011/04/28,A,-109,MIN,8,15,3,-3.0409,hellj001,50.737,1532.647,1,0.483567501663,139,52,13,11,0.541666666667,0.842972699551
