,Date,Home/Away,Line,Opponent,Over/Under,Runs,RunsAllowed,StartingPitcherAdjustment,StartingPitcherKey,StartingPitcherRating,TeamRating,Win/Loss,WinProbability,TotalRunsScored,TotalRunsAllowed,Wins,Loses,Win%,PythagoreanExpectedWin%
0,2011/04/01,A,108,TOR,8.5,13,3,8.66068308899,pavac001,50.55,1523.915,0,0.452882002682,13,3,0,1,0.0,
1,2011/04/02,A,-113,TOR,8.5,6,1,17.9822,lirif001,54.107,1519.923,0,0.473264666963,19,4,0,2,0.0,0.934261405891
2,2011/04/03,A,115,TOR,9.5,4,3,8.66068308899,blacn001,47.931,1516.953,1,0.45142970048,23,7,1,2,0.333333333333,0.943759899665
3,2011/04/04,A,152,NYY,10,4,3,6.8291,bakes002,51.562,1518.49,0,0.457870895207,27,10,1,3,0.25,0.895962501183
4,2011/04/05,A,190,NYY,8.5,5,4,8.66068308899,duenb001,50.317,1517.27,1,0.405202209205,32,14,2,3,0.4,0.857879177115
5,2011/04/07,A,134,NYY,9.5,4,3,13.4091,lirif001,52.925,1519.0,0,0.478609959152,36,17,2,4,0.333333333333,0.8170202243
6,2011/04/08,H,-105,OAK,8,2,1,8.66068308899,pavac001,48.601,1517.709,1,0.539909338344,38,18,3,4,0.428571428571,0.795443097458
7,2011/04/09,H,-108,OAK,8,1,0,8.66068308899,blacn001,48.166,1519.014,0,0.554216497761,39,18,3,5,0.375,0.794531201586
8,2011/04/10,H,-130,OAK,8.5,5,3,3.713,bakes002,51.158,1517.555,0,0.551826711343,44,21,3,6,0.333333333333,0.80210035905
9,2011/04/12,H,-149,KC,8,4,3,8.66068308899,duenb001,50.453,1515.534,1,0.585598157059,48,24,4,6,0.4,0.792292141791
10,2011/04/13,H,-172,KC,8.5,10,5,12.6289,lirif001,52.879,1516.641,0,0.598749696737,58,29,4,7,0.363636363636,0.778094505229
11,2011/04/14,A,117,TB,8.5,4,3,8.66068308899,pavac001,49.775,1512.702,0,0.492803286144,62,32,4,8,0.333333333333,0.778094505229
12,2011/04/15,A,121,TB,8.5,5,2,8.66068308899,blacn001,48.553,1511.33,0,0.460220862934,67,34,4,9,0.307692307692,0.768014056254
13,2011/04/16,A,121,TB,8.5,4,3,0.9024,bakes002,50.317,1509.409,0,0.435301469575,71,37,4,10,0.285714285714,0.773429977449
14,2011/04/17,A,126,TB,8,4,2,8.66068308899,duenb001,50.364,1508.066,1,0.448121017061,75,39,5,10,0.333333333333,0.764891908503
15,2011/04/18,A,102,BAL,8.5,5,3,7.9806,lirif001,52.044,1510.257,1,0.543223165727,80,42,6,10,0.375,0.765595715189
16,2011/04/19,A,106,BAL,8,11,0,8.66068308899,pavac001,50.755,1511.874,0,0.538728859683,91,42,6,11,0.352941176471,0.762473072963
17,2011/04/20,A,135,BAL,8.5,5,4,8.66068308899,blacn001,48.037,1506.735,0,0.516412228696,96,46,6,12,0.333333333333,0.80210035905
18,2011/04/21,A,128,BAL,8,3,1,5.4708,bakes002,51.094,1505.4,1,0.469974626121,99,47,7,12,0.368421052632,0.791110012222
19,2011/04/23,H,-119,CLE,7.5,10,3,8.66068308899,duenb001,50.68,1507.351,1,0.541273516403,109,50,8,12,0.4,0.793867886981
20,2011/04/24,H,-128,CLE,8.5,4,3,8.66068308899,pavac001,49.414,1510.643,1,0.574554872427,113,53,9,12,0.428571428571,0.80385709766
21,2011/04/27,H,-130,TB,7.5,8,2,5.5507,lirif001,51.559,1511.814,0,0.522705441917,121,55,9,13,0.409090909091,0.797435659762
22,2011/04/28,H,103,TB,8,15,3,8.66068308899,blacn001,47.772,1508.368,0,0.516432498337,136,58,9,14,0.391304347826,0.806450280946
23,2011/04/28,H,-102,TB,9,6,1,-25.4035,swara001,44.328,1503.474,0,0.441811553685,142,59,9,15,0.375,0.823828364926
24,2011/04/29,A,-103,KC,8.5,4,3,12.596,bakes002,52.228,1500.664,0,0.519270437069,146,62,9,16,0.36,0.83057448212
25,2011/04/30,A,-107,KC,9,11,2,8.66068308899,duenb001,51.36,1499.233,0,0.528151654317,157,64,9,17,0.346153846154,0.824944746007
26,2011/05/01,A,107,KC,8,10,3,8.66068308899,pavac001,49.8,1494.766,0,0.490765893876,167,67,9,18,0.333333333333,0.835377195007
27,2011/05/03,A,123,CHW,9,1,0,4.7752,lirif001,50.137,1491.173,1,0.476171624468,168,67,10,18,0.357142857143,0.839306233987
28,2011/05/04,A,150,CHW,8.5,3,2,8.66068308899,blacn001,46.027,1492.619,1,0.465449144644,171,69,11,18,0.379310344828,0.840758315088
29,2011/05/06,A,149,BOS,9,9,2,13.536,bakes002,52.334,1494.223,1,0.442689510513,180,71,12,18,0.4,0.83789903987
30,2011/05/07,A,157,BOS,9,4,0,8.66068308899,duenb001,50.21,1497.964,0,0.446234049922,184,71,12,19,0.387096774194,0.843407233018
31,2011/05/08,A,174,BOS,9.5,9,5,8.66068308899,pavac001,48.464,1495.813,0,0.452189549212,193,76,12,20,0.375,0.848589792402
32,2011/05/09,A,226,BOS,8.5,2,1,8.66068308899,blacn001,46.415,1493.697,0,0.42724322959,195,77,12,21,0.363636363636,0.843808386839
33,2011/05/10,H,-103,DET,8.5,10,2,9.8935,lirif001,51.533,1492.69,0,0.536404667485,205,79,12,22,0.352941176471,0.843148207232
34,2011/05/11,H,-120,DET,8,9,7,17.0986,bakes002,52.896,1488.441,0,0.538072952606,214,86,12,23,0.342857142857,0.848893320257
35,2011/05/13,H,120,TOR,7.5,2,0,8.66068308899,pavac001,47.293,1486.397,0,0.494338902756,216,86,12,24,0.333333333333,0.838897535083
36,2011/05/14,H,-113,TOR,8.5,9,3,8.66068308899,blacn001,47.109,1484.745,0,0.488556906219,225,89,12,25,0.324324324324,0.841160110411
37,2011/05/15,H,124,TOR,7.5,11,3,8.66068308899,duenb001,50.023,1481.388,0,0.465569455134,236,92,12,26,0.315789473684,0.842733624866
38,2011/05/16,A,151,SEA,6.5,5,2,13.7381,bakes002,51.926,1477.906,0,0.502487354334,241,94,12,27,0.307692307692,0.846199422338
39,2011/05/17,A,170,SEA,6.5,2,1,7.9242,lirif001,50.573,1475.601,1,0.43174864315,243,95,13,27,0.325,0.846071920812
40,2011/05/18,A,161,OAK,7,4,3,8.66068308899,pavac001,47.646,1477.306,1,0.415960552031,247,98,14,27,0.341463414634,0.845524813667
41,2011/05/19,A,157,OAK,7,11,1,8.66068308899,blacn001,47.997,1479.107,1,0.447004021758,258,99,15,27,0.357142857143,0.842002231225
42,2011/05/20,A,151,ARI,8,8,7,8.66068308899,duenb001,48.457,1484.478,0,0.435355702448,266,106,15,28,0.348837209302,0.849883793183
43,2011/05/21,A,-105,ARI,9.5,9,6,9.3342,bakes002,51.201,1483.397,0,0.47054111616,275,112,15,29,0.340909090909,0.840948658662
44,2011/05/22,A,138,ARI,8,3,2,10.7583,lirif001,51.549,1481.126,0,0.430097157942,278,114,15,30,0.333333333333,0.835603459381
45,2011/05/23,H,-106,SEA,7.5,8,7,8.66068308899,pavac001,48.14,1480.001,0,0.567913295748,286,121,15,31,0.326086956522,0.833893289004
46,2011/05/24,H,-108,SEA,7.5,4,2,8.66068308899,blacn001,48.624,1478.471,1,0.565676725725,290,123,16,31,0.340425531915,0.825917316717
47,2011/05/25,H,-101,SEA,7.5,3,0,8.66068308899,duenb001,48.089,1480.032,0,0.53792540142,293,123,16,32,0.333333333333,0.825264535813
48,2011/05/27,H,-126,LAA,8,6,5,9.3906,bakes002,51.326,1477.742,0,0.543296703899,299,128,16,33,0.326530612245,0.82793448752
49,2011/05/28,H,153,LAA,7.5,1,0,-27.1472,swara001,43.673,1476.229,1,0.394924770367,300,128,17,33,0.34,0.822828279164
50,2011/05/29,H,137,LAA,7,6,5,8.66068308899,pavac001,47.503,1477.96,0,0.460114043257,306,133,17,34,0.333333333333,0.823707580978
51,2011/05/30,A,130,DET,9,6,5,8.66068308899,blacn001,49.57,1476.826,0,0.455647998213,312,138,17,35,0.326923076923,0.818787930405
52,2011/05/31,A,160,DET,8.5,8,7,8.66068308899,duenb001,48.455,1475.661,0,0.427162516251,320,145,17,36,0.320754716981,0.81404434329
53,2011/06/01,A,136,DET,8.5,4,2,10.8993,bakes002,51.834,1474.617,0,0.44678164963,324,147,17,37,0.314814814815,0.807333002512
54,2011/06/02,A,120,KC,9.5,8,2,-18.2078,swara001,45.582,1473.077,1,0.471323320922,332,149,18,37,0.327272727273,0.806973412246
55,2011/06/03,A,146,KC,10,5,2,8.66068308899,pavac001,47.703,1476.554,1,0.48428871126,337,151,19,37,0.339285714286,0.810021745806
56,2011/06/04,A,135,KC,9,7,2,8.66068308899,blacn001,49.011,1478.947,1,0.484689368151,344,153,20,37,0.350877192982,0.810471013251
