,Date,Home/Away,Line,Opponent,Over/Under,Runs,RunsAllowed,StartingPitcherAdjustment,StartingPitcherKey,StartingPitcherRating,TeamRating,Win/Loss,WinProbability,TotalRunsScored,TotalRunsAllowed,Wins,Loses,Win%,PythagoreanExpectedWin%
0,2016/04/04,H,-126,SEA,8,3,2,21.1572677613,hamec001,57.0558269411,1505.94642396,1,0.503751542989,3,2,1,0,1.0,
1,2016/04/05,H,-108,SEA,9,10,2,-10.1075665416,perem004,50.5238635611,1507.16870863,0,0.493661572062,13,4,1,1,0.5,0.67565872963
2,2016/04/06,H,115,SEA,9.5,9,5,-19.1889816567,lewic001,48.6744651347,1503.41023071,0,0.502584751893,22,9,1,2,0.333333333333,0.894104087513
3,2016/04/07,A,127,LAA,8,4,3,-5.94671179036,holld003,51.4530509039,1500.91218698,0,0.462599251536,26,12,1,3,0.25,0.83449292967
4,2016/04/08,A,116,LAA,8,7,3,-2.89475590032,grifa002,52.0532529524,1499.65666698,1,0.450395151131,33,15,2,3,0.4,0.80210035905
5,2016/04/09,A,114,LAA,7,4,1,22.5868811419,hamec001,57.4313947489,1502.58954526,1,0.491531203822,37,16,3,3,0.5,0.806450280946
6,2016/04/10,A,115,LAA,9,3,1,-7.74247012526,perem004,51.0454786424,1504.87088734,0,0.469239749885,40,17,3,4,0.428571428571,0.820151733816
7,2016/04/11,A,157,SEA,8,7,3,-18.2810063524,lewic001,48.6840109491,1503.18113809,1,0.406044189921,47,20,4,4,0.5,0.824733937699
8,2016/04/12,A,116,SEA,7,8,0,-6.76409769914,holld003,51.2705624526,1506.44028985,1,0.467181514966,55,20,5,4,0.555555555556,0.824406452957
9,2016/04/13,A,130,SEA,7.5,4,2,-4.68527103345,grifa002,51.8666326972,1510.70842515,0,0.475472973831,59,22,5,5,0.5,0.861880532457
10,2016/04/14,H,-123,BAL,8,6,3,22.078834762,hamec001,57.5267955526,1508.96504837,1,0.560130568438,65,25,6,5,0.545454545455,0.856381556191
11,2016/04/15,H,102,BAL,9,11,5,-10.5948186225,perem004,50.5317156313,1510.74680593,0,0.541855279332,76,30,6,6,0.5,0.849345346234
12,2016/04/16,H,-107,BAL,9.5,8,4,-15.2952132833,lewic001,49.5592167758,1507.23130688,1,0.495791512093,84,34,7,6,0.538461538462,0.8432300122
13,2016/04/19,H,-104,HOU,9,7,5,-2.57924583361,holld003,52.1113544321,1509.73945344,1,0.534106221224,91,39,8,6,0.571428571429,0.837135292494
14,2016/04/20,H,-125,HOU,8.5,2,1,20.3256352867,hamec001,57.0757204536,1511.27917551,1,0.574309164938,93,40,9,6,0.6,0.822533759059
15,2016/04/21,H,168,HOU,8.5,7,4,-5.36153846763,grifa002,51.7448373092,1512.38831775,1,0.466064503869,100,44,10,6,0.625,0.821586490247
16,2016/04/22,A,165,CHW,7.5,5,0,-10.3626234183,perem004,50.7823520417,1514.66647393,0,0.427303401546,105,44,10,7,0.588235294118,0.815473343161
17,2016/04/23,A,131,CHW,8,4,3,-18.5608183747,lewic001,48.954995146,1512.2853104,0,0.451649692133,109,47,10,8,0.555555555556,0.828393610667
18,2016/04/24,A,113,CHW,8.5,4,1,-1.28670791285,holld003,52.5937285164,1511.08653265,0,0.458561464909,113,48,10,9,0.526315789474,0.820916983115
19,2016/04/25,H,109,NYY,9,3,1,-33.2043258166,ramoc001,45.7614120474,1509.1302926,0,0.493619271506,116,49,10,10,0.5,0.824870127016
20,2016/04/26,H,108,NYY,9,10,1,-1.99882112634,grifa002,52.309751754,1507.47333446,1,0.537711064155,126,50,11,10,0.52380952381,0.82632515561
21,2016/04/27,H,-115,NYY,9,3,2,-11.8359560747,perem004,50.4772922339,1511.20445321,1,0.54902640672,129,52,12,10,0.545454545455,0.841963229438
22,2016/04/29,H,130,LAA,9,4,2,-18.9951291512,lewic001,48.9694042552,1512.40090281,1,0.521820802595,133,54,13,10,0.565217391304,0.838147587987
23,2016/04/30,H,-101,LAA,9,7,2,-2.94099083373,holld003,52.4007472172,1513.99262531,1,0.552905080615,140,56,14,10,0.583333333333,0.83637102372
24,2016/05/01,H,-113,LAA,8.5,9,6,20.3278451631,hamec001,57.5318551586,1516.45552062,0,0.566953713441,149,62,14,11,0.56,0.840034692058
25,2016/05/02,A,146,TOR,9,2,1,2.46775809771,grifa002,53.6337553872,1514.00154338,1,0.464473576508,151,63,15,11,0.576923076923,0.830197774822
26,2016/05/03,A,165,TOR,9,3,1,-12.3557188594,perem004,50.6799083375,1515.48783994,0,0.413274258013,154,64,15,12,0.555555555556,0.829516240748
27,2016/05/04,A,180,TOR,9,4,3,-19.5059217701,lewic001,49.2493243566,1514.09494289,0,0.425275367443,158,67,15,13,0.535714285714,0.830518415724
28,2016/05/05,A,181,TOR,8.5,12,2,-0.774013979192,holld003,53.3334932132,1512.98723938,0,0.437431088481,170,69,15,14,0.51724137931,0.825318256638
29,2016/05/06,A,102,DET,8,5,1,18.3097354822,hamec001,56.8251952526,1509.21217241,1,0.456703880901,175,70,16,14,0.533333333333,0.836451970744
30,2016/05/07,A,-114,DET,10,10,5,6.50902838737,grifa002,54.6079237302,1512.01855183,1,0.52536797435,185,75,17,14,0.548387096774,0.840034692058
31,2016/05/08,A,120,DET,9,8,3,-8.50942531841,perem004,51.2650310917,1514.72187179,1,0.452867818511,193,78,18,14,0.5625,0.836742894786
32,2016/05/09,H,-110,CHW,9.5,8,4,-15.0906817198,lewic001,49.9501169662,1517.9510388,0,0.539735325989,201,82,18,15,0.545454545455,0.837511295966
33,2016/05/10,H,114,CHW,9,13,11,-13.0408375326,holld003,50.498376472,1515.22137493,1,0.506047161229,214,93,19,15,0.558823529412,0.835183681518
