,Date,Home/Away,Line,Opponent,Over/Under,Runs,RunsAllowed,StartingPitcherAdjustment,StartingPitcherKey,StartingPitcherRating,TeamRating,Win/Loss,WinProbability,TotalRunsScored,TotalRunsAllowed,Wins,Loses,Win%,PythagoreanExpectedWin%
0,2015/04/06,A,115,TB,7,6,2,8.8736,tillc001,53.21,1540.854,1,0.463678750729,6,2,1,0,1.0,
1,2015/04/07,A,-111,TB,7,6,5,-0.1786,chenw001,51.356,1543.377,1,0.56212910886,12,7,2,0,1.0,0.879583109082
2,2015/04/08,A,100,TB,7.5,2,0,3.9245,gonzm003,52.153,1544.567,0,0.543553834043,14,7,2,1,0.666666666667,0.726231040839
3,2015/04/10,H,-116,TOR,8.5,12,5,7.0641,norrb001,52.877,1542.511,0,0.592859898285,26,12,2,2,0.5,0.778094505229
4,2015/04/11,H,-109,TOR,8,7,1,-5.5789,jimeu001,49.843,1538.091,1,0.575924291284,33,13,3,2,0.6,0.80210035905
5,2015/04/12,H,-117,TOR,8,10,7,9.917,tillc001,53.472,1540.722,0,0.579657131652,43,20,3,3,0.5,0.84371326642
6,2015/04/13,H,-113,NYY,7.5,6,5,0.0423,chenw001,50.982,1538.095,0,0.546489828126,49,25,3,4,0.428571428571,0.79987235877
7,2015/04/14,H,-109,NYY,8,4,3,6.9419,gonzm003,52.392,1536.571,1,0.60883082035,53,28,4,4,0.5,0.771716591532
8,2015/04/15,H,-106,NYY,7.5,7,5,-0.1081,norrb001,51.08,1537.561,1,0.61257479399,60,33,5,4,0.555555555556,0.760411743113
9,2015/04/17,A,132,BOS,9,3,2,2.2372,jimeu001,51.563,1538.833,0,0.504450085216,63,35,5,5,0.5,0.746888341996
10,2015/04/18,A,120,BOS,8.5,4,1,1.0716,tillc001,51.419,1537.453,1,0.510455665769,67,36,6,5,0.545454545455,0.743433964198
11,2015/04/19,A,128,BOS,8,8,3,9.3483,gonzm003,53.258,1539.535,1,0.522805374597,75,39,7,5,0.583333333333,0.754789960002
12,2015/04/20,A,122,BOS,8.5,7,1,-2.4252,chenw001,50.693,1542.245,0,0.544524412255,82,40,7,6,0.538461538462,0.765595715189
13,2015/04/21,A,116,TOR,9,13,6,-0.4653,norrb001,51.002,1538.672,0,0.499183711447,95,46,7,7,0.5,0.785715471266
14,2015/04/22,A,-111,TOR,8.5,4,2,6.3732,jimeu001,52.06,1535.101,0,0.522814422157,99,48,7,8,0.466666666667,0.78796064411
15,2015/04/23,A,116,TOR,8.5,7,6,5.687,tillc001,51.794,1533.216,0,0.498283429557,106,54,7,9,0.4375,0.787562197813
16,2015/04/24,H,104,BOS,8,7,5,11.8675,gonzm003,52.863,1531.857,0,0.596914857337,113,59,7,10,0.411764705882,0.772197907269
17,2015/04/25,H,-109,BOS,8.5,5,4,-0.2115,chenw001,50.174,1529.639,1,0.588002448782,118,63,8,10,0.444444444444,0.764269122759
18,2015/04/26,H,-104,BOS,8.5,18,7,-6.4014,norrb001,49.022,1530.701,1,0.569973248908,136,70,9,10,0.473684210526,0.756919697378
19,2015/04/29,H,-104,CHW,8,8,2,4.8833,jimeu001,51.394,1534.623,1,0.599773929963,144,72,10,10,0.5,0.768903296241
20,2015/05/01,H,-106,TB,8,2,0,-0.2303,tillc001,50.501,1537.057,0,0.587055821136,146,72,10,11,0.47619047619,0.778094505229
21,2015/05/02,H,113,TB,7,4,0,6.5659,gonzm003,52.145,1534.885,1,0.547267365418,150,72,11,11,0.5,0.78237526267
22,2015/05/03,H,-105,TB,7.5,4,2,-0.1081,chenw001,50.999,1537.143,1,0.613019659431,154,74,12,11,0.521739130435,0.790589794298
23,2015/05/05,A,108,NYM,7,3,2,-9.7149,norrb001,48.948,1538.414,0,0.483220774797,157,76,12,12,0.5,0.790265478758
24,2015/05/06,A,101,NYM,7,5,1,5.9314,jimeu001,52.316,1537.073,0,0.492231846916,162,77,12,13,0.48,0.788044391162
25,2015/05/07,A,122,NYY,8.5,4,3,2.8482,tillc001,51.493,1534.506,0,0.515363428803,166,80,12,14,0.461538461538,0.793517765818
26,2015/05/08,A,109,NYY,8.5,5,4,12.8216,gonzm003,53.447,1533.086,0,0.517945113192,171,84,12,15,0.444444444444,0.789386221836
27,2015/05/09,A,109,NYY,8,6,2,1.9176,chenw001,50.967,1531.66,1,0.496763042317,177,86,13,15,0.464285714286,0.783576681761
28,2015/05/10,A,161,NYY,8,6,2,-7.0077,norrb001,49.246,1534.239,0,0.422064105173,183,88,13,16,0.448275862069,0.786920586932
29,2015/05/11,H,-125,TOR,8.5,5,2,4.136,jimeu001,51.416,1532.183,1,0.568830423881,188,90,14,16,0.466666666667,0.790043941493
30,2015/05/12,H,-130,TOR,9.5,10,2,-0.4183,tillc001,50.622,1533.99,0,0.574003776121,198,92,14,17,0.451612903226,0.79138670416
