,Date,Home/Away,Line,Opponent,Over/Under,Runs,RunsAllowed,StartingPitcherAdjustment,StartingPitcherKey,StartingPitcherRating,TeamRating,Win/Loss,WinProbability,TotalRunsScored,TotalRunsAllowed,Wins,Loses,Win%,PythagoreanExpectedWin%
0,2015/04/06,H,-192,SD,6,6,3,58.2659,kersc001,63.589,1526.679,1,0.608241373225,6,3,1,0,1.0,
1,2015/04/07,H,-141,SD,6.5,7,3,24.6139,greiz001,56.446,1528.173,0,0.594662490145,13,6,1,1,0.5,0.778094505229
2,2015/04/08,H,-118,SD,7,7,4,0.188,mccab001,51.346,1524.841,1,0.551702707879,20,10,2,1,0.666666666667,0.80210035905
3,2015/04/10,A,-115,ARI,8.5,4,3,2.2231,andeb004,51.599,1526.857,0,0.560220232418,24,13,2,2,0.5,0.778094505229
4,2015/04/11,A,-184,ARI,7.5,6,0,56.0757,kersc001,63.057,1525.285,0,0.630792362501,30,13,2,3,0.4,0.752076738528
5,2015/04/12,A,-138,ARI,7.5,7,4,27.0203,greiz001,56.669,1520.936,1,0.555652908421,37,17,3,3,0.5,0.819595433437
6,2015/04/13,H,-118,SEA,7,6,5,-3.2994,mccab001,50.445,1522.81,1,0.543375432514,43,22,4,3,0.571428571429,0.803394275085
7,2015/04/14,H,104,SEA,7.5,6,5,-40.6174,huffd001,42.401,1524.134,1,0.485414240791,49,27,5,3,0.625,0.770826749367
8,2015/04/15,H,-132,SEA,7.5,5,2,3.7882,andeb004,51.571,1525.675,1,0.590712399851,54,29,6,3,0.666666666667,0.746253574694
9,2015/04/17,H,-265,COL,6.5,7,3,50.5391,kersc001,61.431,1527.461,1,0.684833910515,61,32,7,3,0.7,0.754962287797
10,2015/04/18,H,-180,COL,7,6,3,32.2796,greiz001,57.52,1528.887,1,0.644499305392,67,35,8,3,0.727272727273,0.762728975862
11,2015/04/19,H,-162,COL,8,7,0,-3.2806,mccab001,49.958,1530.356,1,0.603361098987,74,35,9,3,0.75,0.764104139545
12,2015/04/21,A,-123,SF,7,6,2,1.3348,andeb004,51.094,1533.077,0,0.522631012968,80,37,9,4,0.692307692308,0.794974850491
13,2015/04/22,A,-140,SF,5.5,3,2,47.611,kersc001,60.762,1530.301,0,0.508693972795,83,39,9,5,0.642857142857,0.801501736538
14,2015/04/23,A,-108,SF,7.5,3,2,-29.1071,bolsm001,44.595,1528.86,0,0.483869083657,86,41,9,6,0.6,0.796903914939
15,2015/04/24,A,-117,SD,6.5,3,0,29.8121,greiz001,57.199,1527.507,1,0.529907267427,89,41,10,6,0.625,0.792621990683
16,2015/04/25,A,-118,SD,6.5,11,8,-1.1656,mccab001,50.762,1529.654,1,0.502626505874,100,49,11,6,0.647058823529,0.802638347168
17,2015/04/26,A,117,SD,7.5,3,1,2.0774,bakes002,51.154,1531.961,0,0.515901900453,103,50,11,7,0.611111111111,0.784344024188
18,2015/04/27,H,-150,SF,7.5,8,3,-2.4393,andeb004,50.19,1529.957,1,0.571640865891,111,53,12,7,0.631578947368,0.787194679739
19,2015/04/28,H,-176,SF,6,2,1,48.8236,kersc001,61.033,1532.443,0,0.581424767085,113,54,12,8,0.6,0.792164356763
20,2015/04/29,H,-205,SF,7,7,3,32.5569,greiz001,57.653,1530.65,1,0.636234122947,120,57,13,8,0.619047619048,0.791915562715
21,2015/05/01,H,-147,ARI,8,8,0,-21.3239,friac001,46.133,1532.408,1,0.599670840163,128,57,14,8,0.636363636364,0.793710335692
22,2015/05/02,H,-151,ARI,8,6,4,1.7202,bakes002,51.12,1535.394,1,0.646634644188,134,61,15,8,0.652173913043,0.812182143201
23,2015/05/03,H,-140,ARI,7.5,1,0,-2.8811,andeb004,49.892,1536.601,1,0.631582319553,135,61,16,8,0.666666666667,0.806028575536
24,2015/05/04,A,-180,MIL,7,4,3,48.363,kersc001,60.921,1537.592,0,0.627592612451,139,64,16,9,0.64,0.80812391825
25,2015/05/05,A,-139,MIL,7.5,8,2,29.6194,greiz001,57.028,1535.724,1,0.59107823991,147,66,17,9,0.653846153846,0.802789276242
26,2015/05/06,A,-113,MIL,8.5,6,3,-26.9169,wielj001,45.248,1538.271,0,0.523819468423,153,69,17,10,0.62962962963,0.80990729234
27,2015/05/07,A,-108,MIL,8.5,14,4,-18.3629,friac001,46.776,1535.888,1,0.522509812773,167,73,18,10,0.642857142857,0.808665145904
28,2015/05/08,A,-130,COL,10,2,1,-0.4183,andeb004,50.552,1540.157,1,0.577784433649,169,74,19,10,0.655172413793,0.817251682452
29,2015/05/10,A,-160,COL,7.5,9,5,47.705,kersc001,60.882,1541.254,1,0.622409281559,178,79,20,10,0.666666666667,0.816791476584
30,2015/05/11,H,-211,MIA,7,5,3,34.2301,greiz001,57.955,1542.936,1,0.657882856187,183,82,21,10,0.677419354839,0.813107176496
