,Date,Home/Away,Line,Opponent,Over/Under,Runs,RunsAllowed,StartingPitcherAdjustment,StartingPitcherKey,StartingPitcherRating,TeamRating,Win/Loss,WinProbability,TotalRunsScored,TotalRunsAllowed,Wins,Loses,Win%,PythagoreanExpectedWin%
0,2015/04/06,H,-125,TOR,8,6,1,5.6353,tanam001,52.827,1511.713,0,0.545742613083,6,1,0,1,0.0,
1,2015/04/08,H,-128,TOR,6.5,4,3,22.5882,pinem001,56.315,1508.446,1,0.54240447771,10,4,1,1,0.5,0.96242382229
2,2015/04/09,H,118,TOR,7,6,3,-19.9468,sabac001,47.368,1509.665,0,0.525781896943,16,7,1,2,0.333333333333,0.840034692058
3,2015/04/10,H,-108,BOS,8,6,5,-26.7571,eovan001,45.915,1507.343,0,0.511075294438,22,12,1,3,0.25,0.8170202243
4,2015/04/11,H,-113,BOS,8.5,8,4,-23.782,warra001,46.496,1505.94,0,0.50412052665,30,16,1,4,0.2,0.749717427842
5,2015/04/12,H,-118,BOS,7,14,4,2.8059,tanam001,52.172,1503.355,1,0.521112362315,44,20,2,4,0.333333333333,0.75727211882
6,2015/04/13,A,104,BAL,7.5,6,5,23.8901,pinem001,56.591,1507.593,1,0.453510171874,50,25,3,4,0.428571428571,0.806450280946
7,2015/04/14,A,101,BAL,8,4,3,-18.4569,sabac001,47.561,1509.117,0,0.39116917965,54,28,3,5,0.375,0.778094505229
8,2015/04/15,A,-102,BAL,7.5,7,5,-26.2636,eovan001,45.94,1508.128,0,0.38742520601,61,33,3,6,0.333333333333,0.766521179498
9,2015/04/17,A,-104,TB,7.5,5,4,-21.3098,warra001,46.843,1506.855,1,0.474386077457,66,37,4,6,0.4,0.752502345413
10,2015/04/18,A,-108,TB,7,9,0,3.0503,tanam001,51.807,1508.357,1,0.466180689574,75,37,5,6,0.454545454545,0.740297168138
11,2015/04/19,A,-126,TB,7,5,3,22.4566,pinem001,56.236,1512.955,1,0.538512301692,80,40,6,6,0.5,0.782261122121
12,2015/04/20,A,112,DET,9,2,1,-16.2338,sabac001,47.958,1514.629,0,0.420948965544,82,41,6,7,0.461538461538,0.778094505229
13,2015/04/21,A,107,DET,8.5,5,2,-28.5619,eovan001,45.464,1513.537,1,0.427125635787,87,43,7,7,0.5,0.778094505229
