,Date,Home/Away,Line,Opponent,Over/Under,Runs,RunsAllowed,StartingPitcherAdjustment,StartingPitcherKey,StartingPitcherRating,TeamRating,Win/Loss,WinProbability,TotalRunsScored,TotalRunsAllowed,Wins,Loses,Win%,PythagoreanExpectedWin%
0,2015/04/06,H,-104,BOS,7.5,8,0,38.5212,hamec001,57.727,1486.341,0,0.569128455708,8,0,0,1,0.0,
1,2015/04/08,H,126,BOS,7.5,4,2,-9.682,haraa001,47.291,1481.727,1,0.48850162246,12,2,1,1,0.5,1.0
2,2015/04/09,H,115,BOS,7.5,6,2,-8.6715,buchd001,47.79,1483.618,0,0.527341943182,18,4,1,2,0.333333333333,0.96242382229
3,2015/04/10,H,147,WAS,7.5,4,1,-11.2941,willj003,46.95,1480.825,1,0.438424406876,22,5,2,2,0.5,0.938334396439
4,2015/04/11,H,-102,WAS,6.5,3,2,32.6039,hamec001,56.417,1483.413,1,0.503794875187,25,7,3,2,0.6,0.935938380644
5,2015/04/12,H,167,WAS,7,4,3,-41.642,osuls001,40.79,1484.792,0,0.389191212857,29,10,3,3,0.5,0.9092133786
6,2015/04/13,A,151,NYM,7,2,0,-4.3193,haraa001,48.813,1483.79,0,0.406135820473,31,10,3,4,0.428571428571,0.872931018308
7,2015/04/14,A,195,NYM,6.5,6,5,-15.6698,buchd001,46.473,1482.382,0,0.354563497742,37,15,3,5,0.375,0.885728960262
8,2015/04/15,A,147,NYM,7,6,1,-9.212,willj003,47.706,1481.499,0,0.426684819204,43,16,3,6,0.333333333333,0.836742894786
9,2015/04/16,A,125,WAS,6.5,5,2,35.5038,hamec001,56.921,1479.077,0,0.431555762656,48,18,3,7,0.3,0.85685205814
10,2015/04/17,A,219,WAS,7,7,2,-35.8798,osuls001,41.639,1477.212,0,0.317883409578,55,20,3,8,0.272727272727,0.855115657802
11,2015/04/18,A,157,WAS,7,5,3,0.3713,haraa001,49.236,1475.61,1,0.364186847611,60,23,4,8,0.333333333333,0.861880532457
12,2015/04/19,A,208,WAS,7.5,4,1,-15.1575,buchd001,45.933,1478.117,0,0.368827780709,64,24,4,9,0.307692307692,0.850117016495
13,2015/04/21,H,115,MIA,7.5,7,3,-13.2728,willj003,46.31,1476.612,1,0.511262286908,71,27,5,9,0.357142857143,0.855115657802
14,2015/04/22,H,-127,MIA,7,6,1,32.7167,hamec001,56.075,1479.152,0,0.579408993474,77,28,5,10,0.333333333333,0.851951017228
15,2015/04/23,H,112,MIA,7.5,9,1,-3.572,mcgod001,48.415,1475.591,0,0.517858014573,86,29,5,11,0.3125,0.861880532457
