,Date,Home/Away,Line,Opponent,Over/Under,Runs,RunsAllowed,StartingPitcherAdjustment,StartingPitcherKey,StartingPitcherRating,TeamRating,Win/Loss,WinProbability,TotalRunsScored,TotalRunsAllowed,Wins,Loses,Win%,PythagoreanExpectedWin%
0,2015/04/05,H,-110,STL,7,3,0,41.6655,lestj001,58.116,1485.655,0,0.571938221429,3,0,0,1,0.0,
1,2015/04/08,H,-113,STL,6.5,2,0,38.1593,arrij001,57.313,1483.35,1,0.519682538884,5,0,1,1,0.5,1.0
2,2015/04/10,A,123,COL,10,5,1,-23.3825,woodt004,44.464,1485.094,0,0.419948271292,10,1,1,2,0.333333333333,1.0
3,2015/04/11,A,-101,COL,10.5,9,5,1.2126,hammj002,49.729,1483.148,1,0.481273204593,19,6,2,2,0.5,0.984748058417
4,2015/04/12,A,-115,COL,9.5,6,5,9.4611,hendk001,51.567,1485.7,1,0.494357754742,25,11,3,2,0.6,0.889569366297
5,2015/04/13,H,-142,CIN,7.5,7,6,37.1253,lestj001,57.388,1487.084,1,0.581446768009,32,17,4,2,0.666666666667,0.815473343161
6,2015/04/14,H,-143,CIN,7,3,2,41.2002,arrij001,58.13,1488.188,0,0.614144842788,35,19,4,3,0.571428571429,0.758571891003
7,2015/04/15,H,-138,CIN,7,5,0,-21.3098,woodt004,44.877,1486.392,1,0.541756890248,40,19,5,3,0.625,0.751335079197
8,2015/04/17,H,-118,SD,7.5,5,4,2.2795,hammj002,50.127,1489.043,0,0.501756002574,45,23,5,4,0.555555555556,0.793710335692
9,2015/04/18,H,-118,SD,7,7,6,7.1675,hendk001,51.143,1487.648,1,0.501897896648,52,29,6,4,0.6,0.771149723915
10,2015/04/19,H,-121,SD,7,5,2,31.02,lestj001,56.368,1489.03,0,0.552908725821,57,31,6,5,0.545454545455,0.742106427943
11,2015/04/20,A,-103,PIT,7,5,2,38.6011,arrij001,57.929,1486.496,1,0.480005785556,62,33,7,5,0.583333333333,0.750710637541
12,2015/04/21,A,137,PIT,7,9,8,-17.3524,woodt004,46.26,1488.87,1,0.376612829355,71,41,8,5,0.615384615385,0.757942926864
13,2015/04/22,A,102,PIT,7.5,4,3,0.6862,hammj002,49.979,1490.741,0,0.443570921349,75,44,8,6,0.571428571429,0.729854626234
14,2015/04/23,A,-116,PIT,7,5,4,9.5551,hendk001,51.82,1489.523,0,0.452991655188,80,48,8,7,0.533333333333,0.724175754812
15,2015/04/24,A,-101,CIN,7,7,3,28.3316,lestj001,55.775,1488.272,1,0.502343587832,87,51,9,7,0.5625,0.715977316474
16,2015/04/26,A,-116,CIN,7,5,2,41.5527,arrij001,58.698,1490.868,1,0.536874166502,92,53,10,7,0.588235294118,0.724459113378
17,2015/04/27,H,-119,PIT,7,4,0,-0.7332,hammj002,49.74,1492.898,1,0.502626686055,96,53,11,7,0.611111111111,0.730706293282
18,2015/04/28,H,100,PIT,8,6,2,-20.4967,woodt004,45.85,1495.491,1,0.483568914914,102,55,12,7,0.631578947368,0.745592494477
19,2015/04/29,H,103,PIT,7,8,1,5.3768,hendk001,51.519,1498.209,0,0.479331117143,110,56,12,8,0.6,0.75360412876
20,2015/05/01,H,-182,MIL,7.5,1,0,27.0344,lestj001,56.027,1494.779,1,0.614079686498,111,56,13,8,0.619047619048,0.772412315056
21,2015/05/02,H,-175,MIL,8,6,1,37.3791,arrij001,58.45,1495.768,0,0.626120489133,117,57,13,9,0.590909090909,0.775278960337
22,2015/05/03,H,-145,MIL,10,5,3,4.324,hammj002,51.324,1491.84,0,0.578471346147,122,60,13,10,0.565217391304,0.786106159571
23,2015/05/04,A,126,STL,7.5,10,9,-16.5487,woodt004,46.887,1489.641,0,0.39224783941,132,69,13,11,0.541666666667,0.783217252942
24,2015/05/05,A,126,STL,8,7,4,3.3088,hendk001,50.963,1488.648,0,0.434028819317,139,73,13,12,0.52,0.763892291483
25,2015/05/06,A,117,STL,7,6,5,31.8425,lestj001,56.848,1486.804,1,0.410242261826,145,78,14,12,0.538461538462,0.762360773386
26,2015/05/07,A,107,STL,7.5,5,1,35.4756,arrij001,57.588,1488.48,0,0.437902771548,150,79,14,13,0.518518518519,0.75440492147
27,2015/05/08,A,102,MIL,8,7,6,6.2698,hammj002,51.297,1486.298,1,0.500008720303,157,85,15,13,0.535714285714,0.76143250562
28,2015/05/09,A,-106,MIL,8.5,12,4,-17.3947,woodt004,46.318,1487.701,0,0.472758351296,169,89,15,14,0.51724137931,0.752242096178
29,2015/05/10,A,-110,MIL,8.5,3,2,1.5933,hendk001,49.998,1484.035,0,0.480207540321,172,91,15,15,0.5,0.76145713244
30,2015/05/11,H,-145,NYM,8.5,4,3,31.0247,lestj001,56.346,1482.701,1,0.511818979601,176,94,16,15,0.516129032258,0.759932466521
31,2015/05/12,H,-143,NYM,7,6,1,33.5063,arrij001,56.825,1484.049,1,0.555867370172,182,95,17,15,0.53125,0.756799559645
32,2015/05/13,H,-108,NYM,6.5,2,1,7.1111,hammj002,51.51,1486.595,1,0.451572635371,184,96,18,15,0.545454545455,0.76436022768
33,2015/05/14,H,-138,NYM,7.5,6,5,-26.0051,woodt004,44.7,1488.153,1,0.470097085215,190,101,19,15,0.558823529412,0.764509430856
34,2015/05/15,H,-131,PIT,9.5,11,10,1.9082,hendk001,50.415,1489.647,1,0.526273750641,201,111,20,15,0.571428571429,0.758366641557
35,2015/05/16,H,-102,PIT,8,4,1,27.495,lestj001,55.767,1490.945,1,0.505813765333,205,112,21,15,0.583333333333,0.745495810934
36,2015/05/17,H,-137,PIT,10,3,0,37.553,arrij001,57.977,1493.149,0,0.556410466279,208,112,21,16,0.567567567568,0.749165226377
37,2015/05/19,A,109,SD,6.5,4,3,11.7453,hammj002,52.613,1490.594,0,0.461812741058,212,115,21,17,0.552631578947,0.754074211123
38,2015/05/20,A,130,SD,7,3,2,-4.9961,wadat001,49.184,1489.245,1,0.432149216159,215,117,22,17,0.564102564103,0.751586947256
39,2015/05/21,A,-114,SD,7,3,0,-1.5416,hendk001,49.935,1490.993,1,0.485390084256,218,117,23,17,0.575,0.750507353796
40,2015/05/22,A,-116,ARI,8.5,5,4,24.7596,lestj001,55.821,1493.4,0,0.51823916332,223,121,23,18,0.560975609756,0.755174149673
41,2015/05/23,A,-128,ARI,8,9,6,35.6824,arrij001,58.216,1491.973,1,0.52877523477,232,127,24,18,0.571428571429,0.751494706626
42,2015/05/24,A,-128,ARI,8.5,4,3,12.3751,hammj002,53.152,1493.995,0,0.527942085347,236,130,24,19,0.558139534884,0.748497703729
43,2015/05/25,H,-114,WAS,11,2,1,-6.0489,wadat001,49.314,1492.535,0,0.445677355181,238,131,24,20,0.545454545455,0.746361153458
44,2015/05/26,H,-110,WAS,10,3,2,3.3464,hendk001,51.403,1491.335,1,0.441266927565,241,133,25,20,0.555555555556,0.746626951928
45,2015/05/27,H,114,WAS,6.5,3,0,23.876,lestj001,55.914,1492.93,0,0.453222170706,244,133,25,21,0.54347826087,0.74572689363
46,2015/05/29,H,-145,KC,8.5,8,4,29.9249,arrij001,57.311,1490.956,0,0.485914219397,252,137,25,22,0.531914893617,0.749949423533
47,2015/05/31,H,-148,KC,6.5,2,1,-4.4415,wadat001,49.829,1488.438,1,0.435776281562,254,138,26,22,0.541666666667,0.75084072086
48,2015/06/01,A,-120,MIA,7.5,5,1,11.8064,hammj002,53.43,1490.052,1,0.51083543115,259,139,27,22,0.551020408163,0.751054804976
49,2015/06/02,A,-102,MIA,8,5,2,4.512,hendk001,52.081,1492.614,0,0.50447567414,264,141,27,23,0.54,0.755185192948
50,2015/06/03,A,-119,MIA,7.5,7,3,24.1204,lestj001,56.211,1490.327,0,0.510372520967,271,144,27,24,0.529411764706,0.756799559645
51,2015/06/04,A,104,WAS,6.5,2,1,25.2296,arrij001,56.142,1487.626,1,0.44001010301,273,145,28,24,0.538461538462,0.75849993916
52,2015/06/05,A,117,WAS,7.5,7,5,-1.6262,wadat001,50.595,1489.249,0,0.40833111854,280,150,28,25,0.528301886792,0.758643316714
53,2015/06/06,A,-107,WAS,8,4,2,17.1456,hammj002,54.319,1487.825,1,0.46306428865,284,152,29,25,0.537037037037,0.755787093077
54,2015/06/07,A,130,WAS,7,6,3,4.8739,hendk001,51.827,1489.849,1,0.389560890619,290,155,30,25,0.545454545455,0.756100791314
55,2015/06/09,A,132,DET,8.5,6,0,17.1785,lestj001,54.427,1492.74,0,0.47032857935,296,155,30,26,0.535714285714,0.756555150929
56,2015/06/10,A,-108,DET,8.5,12,3,28.7311,arrij001,56.711,1489.755,1,0.505433023507,308,158,31,26,0.543859649123,0.763316897654
57,2015/06/11,H,-156,CIN,7.5,6,3,-6.345,wadat001,49.258,1493.86,1,0.538263828107,314,161,32,26,0.551724137931,0.769977399752
58,2015/06/12,H,-125,CIN,6.5,5,4,19.9703,hammj002,54.734,1495.882,0,0.500297753,319,165,32,27,0.542372881356,0.770132479088
59,2015/06/13,H,-143,CIN,7.5,4,3,6.3121,hendk001,51.687,1494.491,1,0.55602084891,323,168,33,27,0.55,0.767319068565
60,2015/06/14,H,-145,CIN,7.5,2,1,13.9026,lestj001,53.374,1495.685,1,0.572543464438,325,169,34,27,0.55737704918,0.765518358879
61,2015/06/16,H,-141,CLE,6.5,6,0,27.5326,arrij001,56.454,1496.82,0,0.573773362736,331,169,34,28,0.548387096774,0.765595715189
62,2015/06/17,A,115,CLE,8.5,17,0,-8.4647,wadat001,48.711,1492.909,1,0.458573531014,348,169,35,28,0.555555555556,0.771485389639
63,2015/06/18,A,133,CLE,7.5,4,3,14.4008,hammj002,53.816,1499.894,0,0.473482143236,352,172,35,29,0.546875,0.787072697823
64,2015/06/19,A,-109,MIN,8,7,2,5.6212,hendk001,51.978,1498.621,0,0.457731227989,359,174,35,30,0.538461538462,0.78519600693
65,2015/06/20,A,-102,MIN,8.5,4,1,16.9764,lestj001,54.127,1496.032,1,0.489154942391,363,175,36,30,0.545454545455,0.78766763837
66,2015/06/21,A,-137,MIN,8,8,0,24.0123,arrij001,55.743,1498.253,1,0.500333155231,371,175,37,30,0.55223880597,0.789282597483
67,2015/06/22,H,165,LA,8.5,4,2,-4.606,wadat001,50.0,1502.117,1,0.430534520017,375,177,38,30,0.558823529412,0.795769956262
68,2015/06/23,H,126,LA,7,1,0,13.4608,hammj002,53.814,1504.273,1,0.477466346376,376,177,39,30,0.565217391304,0.795581688696
69,2015/06/24,H,101,LA,8,5,2,-3.1631,hendk001,50.584,1505.741,0,0.528667083487,381,179,39,31,0.557142857143,0.796364494963
70,2015/06/25,H,-139,LA,7,4,0,15.7544,lestj001,54.538,1503.343,0,0.569230236959,385,179,39,32,0.549295774648,0.796943344715
71,2015/06/26,A,112,STL,6.5,3,2,28.6982,arrij001,57.218,1500.277,0,0.428533816348,388,181,39,33,0.541666666667,0.799985242051
72,2015/06/27,A,164,STL,7,8,1,-20.2711,roacd001,47.0,1499.157,0,0.346942196287,396,182,39,34,0.534246575342,0.799013490045
73,2015/06/28,A,124,STL,7,4,1,19.2089,hammj002,55.202,1496.957,0,0.414207974165,400,183,39,35,0.527027027027,0.803309338325
74,2015/06/30,A,-118,NYM,7,1,0,-3.6895,hendk001,50.265,1495.224,1,0.487207716705,401,183,40,35,0.533333333333,0.804613264797
75,2015/07/01,A,-119,NYM,7,2,0,13.0331,lestj001,54.001,1496.668,1,0.509450122841,403,183,41,35,0.539473684211,0.805322777775
76,2015/07/02,A,112,NYM,6,6,1,30.5406,arrij001,57.916,1498.468,1,0.464793547706,409,184,42,35,0.545454545455,0.806730682241
77,2015/07/03,H,-183,MIA,7,2,1,14.2739,hammj002,54.676,1501.7,0,0.58829187288,411,185,42,36,0.538461538462,0.809349774886
78,2015/07/04,H,-130,MIA,7.5,7,2,-50.1537,richc002,41.025,1500.0,1,0.4958912733,418,187,43,36,0.544303797468,0.809198352375
79,2015/07/05,H,-130,MIA,7.5,2,0,-2.4346,hendk001,51.194,1502.992,1,0.555283485369,420,187,44,36,0.55,0.810907058206
80,2015/07/06,H,-118,STL,8.5,6,0,13.6206,lestj001,54.811,1504.572,0,0.490587396738,426,187,44,37,0.543209876543,0.81222827496
81,2015/07/07,H,-162,STL,6,7,4,30.9495,arrij001,58.698,1501.353,1,0.554597353716,433,191,45,37,0.548780487805,0.816112584747
82,2015/07/07,H,-105,STL,7,5,3,-22.2686,beeld001,47.416,1503.282,1,0.474011856391,438,194,46,37,0.55421686747,0.814787025302
83,2015/07/08,H,-115,STL,6.5,6,5,12.267,hammj002,54.809,1505.236,0,0.473219246199,444,199,46,38,0.547619047619,0.81366353775
84,2015/07/10,H,-155,CHW,7,1,0,0.423,hendk001,52.223,1503.94,0,0.61281384548,445,199,46,39,0.541176470588,0.810392219277
85,2015/07/11,H,106,CHW,6,5,1,15.9988,lestj001,55.666,1502.152,0,0.520812690456,450,200,46,40,0.53488372093,0.811017117438
86,2015/07/12,H,-165,CHW,6.5,3,1,29.6335,arrij001,58.573,1499.406,1,0.594825792192,453,201,47,40,0.540229885057,0.812720284283
87,2015/07/17,A,-128,ATL,7.5,4,2,1.2643,hendk001,52.862,1500.801,0,0.500616514196,457,203,47,41,0.534090909091,0.813176348271
88,2015/07/18,A,-163,ATL,7.5,4,0,13.4655,lestj001,55.526,1498.988,1,0.513069373518,461,203,48,41,0.539325842697,0.812870986109
89,2015/07/19,A,-160,ATL,6.5,4,1,32.7261,arrij001,59.886,1501.493,1,0.521061220919,465,204,49,41,0.544444444444,0.815258491798
90,2015/07/20,A,100,CIN,9.5,5,4,-54.0265,richc002,41.639,1503.591,0,0.437720696203,470,208,49,42,0.538461538462,0.81627189285
91,2015/07/21,A,-125,CIN,8.5,5,4,6.2463,hammj002,54.349,1502.418,1,0.518211145266,475,212,50,42,0.54347826087,0.813892261206
92,2015/07/22,A,-111,CIN,8,9,1,0.8695,hendk001,53.188,1503.745,0,0.495348624474,484,213,50,43,0.537634408602,0.811559995504
93,2015/07/22,A,112,CIN,8.5,6,5,-23.1851,beeld001,47.878,1499.864,1,0.468716262757,490,218,51,43,0.542553191489,0.815422184968
94,2015/07/24,H,-265,PHI,9,5,3,19.5473,lestj001,56.691,1501.363,0,0.664440170877,495,221,51,44,0.536842105263,0.812439150191
95,2015/07/25,H,-202,PHI,6,5,0,37.459,arrij001,60.595,1498.725,0,0.604907674123,500,221,51,45,0.53125,0.811467672794
96,2015/07/26,H,-178,PHI,7,11,5,7.5905,hammj002,54.196,1494.968,0,0.597704859384,511,226,51,46,0.525773195876,0.814234936519
97,2015/07/27,H,-141,COL,7,9,8,-0.3572,hendk001,52.217,1490.851,1,0.541189967538,520,234,52,46,0.530612244898,0.814067655571
98,2015/07/28,H,-149,COL,8.5,7,2,-25.4129,beeld001,46.731,1492.096,0,0.537227389964,527,236,52,47,0.525252525253,0.809273880196
99,2015/07/29,H,-230,COL,8,3,2,23.7632,lestj001,56.946,1488.857,1,0.61222841469,530,238,53,47,0.53,0.810628230942
100,2015/07/30,A,-136,MIL,7,5,2,36.942,arrij001,59.977,1489.852,1,0.520668756101,535,240,54,47,0.534653465347,0.809859493724
101,2015/07/31,A,-125,MIL,8,4,1,2.4064,hammj002,52.675,1491.985,1,0.451804878677,539,241,55,47,0.539215686275,0.810144037078
102,2015/08/01,A,-142,MIL,8.5,4,2,-3.3558,hendk001,51.447,1494.506,1,0.50412700223,543,243,56,47,0.543689320388,0.811058498833
103,2015/08/02,A,101,MIL,9.5,4,3,-50.1725,richc002,41.645,1496.334,1,0.443620933578,547,246,57,47,0.548076923077,0.81081685825
104,2015/08/04,A,-129,PIT,7,5,0,34.7283,arrij001,59.81,1497.937,1,0.491255389046,552,246,58,47,0.552380952381,0.809444119501
105,2015/08/05,A,131,PIT,7.5,7,5,-16.1257,hared001,49.182,1500.986,0,0.422301284215,559,251,58,48,0.547169811321,0.811971528975
106,2015/08/06,H,-131,SF,7,5,4,1.3677,hammj002,52.643,1499.489,1,0.472734218336,564,255,59,48,0.551401869159,0.809884633013
107,2015/08/07,H,-163,SF,8,7,3,25.7936,lestj001,57.83,1500.974,1,0.542805790126,571,258,60,48,0.555555555556,0.807952600248
108,2015/08/08,H,-137,SF,8,8,6,-0.7614,hendk001,52.275,1503.303,1,0.505669297171,579,264,61,48,0.559633027523,0.808131975943
109,2015/08/09,H,-160,SF,7,2,0,37.4966,arrij001,60.403,1505.112,1,0.546487088679,581,264,62,48,0.563636363636,0.805571833693
110,2015/08/11,H,-142,MIL,7.5,6,3,-21.7704,hared001,48.046,1506.732,1,0.511979072507,587,267,63,48,0.567567567568,0.806547532018
111,2015/08/12,H,-170,MIL,7.5,3,2,-0.3384,hammj002,52.58,1508.901,1,0.594197443365,590,269,64,48,0.571428571429,0.806257756116
112,2015/08/13,H,-199,MIL,8.5,9,2,24.9993,lestj001,58.03,1509.96,1,0.624923094309,599,271,65,48,0.575221238938,0.805588214198
113,2015/08/14,A,-106,CHW,9,6,5,-2.5474,hendk001,52.222,1512.434,1,0.494330702829,605,276,66,48,0.578947368421,0.807770564282
114,2015/08/15,A,-121,CHW,7.5,6,3,41.4117,arrij001,61.268,1513.815,1,0.546835317409,611,279,67,48,0.582608695652,0.805422734905
115,2015/08/16,A,174,CHW,7.5,3,1,-20.4732,hared001,48.149,1515.741,0,0.429132027422,614,280,67,49,0.577586206897,0.80515527238
116,2015/08/18,H,-158,DET,8.5,10,8,2.5709,hammj002,52.879,1514.282,0,0.57655095922,624,288,67,50,0.57264957265,0.805529859304
117,2015/08/19,H,-179,DET,8.5,15,8,28.4538,lestj001,58.029,1512.088,0,0.614948676138,639,296,67,51,0.567796610169,0.80210035905
118,2015/08/20,H,-290,ATL,7.5,7,1,44.697,arrij001,61.069,1507.403,1,0.690984726084,646,297,68,51,0.571428571429,0.801051055
119,2015/08/21,H,-183,ATL,9,5,3,-4.7893,hendk001,50.714,1509.103,1,0.565464594791,651,300,69,51,0.575,0.80321203931
120,2015/08/22,H,-210,ATL,9,9,7,-19.7682,hared001,47.502,1510.635,1,0.591118727996,660,307,70,51,0.578512396694,0.802541665106
121,2015/08/23,H,-216,ATL,10,9,3,-2.1526,hammj002,51.065,1512.047,1,0.625543423397,669,310,71,51,0.581967213115,0.799850408806
122,2015/08/24,H,-130,CLE,7.5,2,1,19.2512,lestj001,55.648,1514.297,1,0.540524924195,671,311,72,51,0.585365853659,0.800954913032
123,2015/08/25,A,-142,SF,6.5,8,5,45.5477,arrij001,61.463,1515.544,1,0.530613219678,679,316,73,51,0.588709677419,0.800886937198
124,2015/08/26,A,-111,SF,7.5,4,2,-6.0818,hendk001,50.641,1517.625,0,0.441292616298,683,318,73,52,0.584,0.799701669009
125,2015/08/27,A,167,SF,7,9,1,-23.9559,hared001,46.788,1516.046,0,0.340870154266,692,319,73,53,0.579365079365,0.799575395575
126,2015/08/28,A,201,LA,6.5,4,1,-2.5944,hammj002,51.229,1513.696,0,0.377654085003,696,320,73,54,0.574803149606,0.802446330575
127,2015/08/29,A,-121,LA,7.5,5,2,22.6164,lestj001,56.545,1512.097,0,0.500189675438,701,322,73,55,0.5703125,0.803200967148
128,2015/08/30,A,-125,LA,7,2,0,47.4465,arrij001,61.796,1509.779,1,0.521736509938,703,322,74,55,0.573643410853,0.803466245235
129,2015/08/31,H,-215,CIN,9,13,6,-7.943,hendk001,50.454,1511.595,0,0.620028510006,716,328,74,56,0.569230769231,0.804279256362
130,2015/09/01,H,-140,CIN,9.5,5,4,-25.9064,hared001,46.522,1506.859,1,0.545415441543,721,332,75,56,0.572519083969,0.804239710009
131,2015/09/02,H,-143,CIN,9.5,7,4,-4.6577,hammj002,51.016,1508.09,0,0.558032268088,728,336,75,57,0.568181818182,0.80276443592
132,2015/09/04,H,-203,ARI,7.5,14,5,19.9045,lestj001,56.144,1505.526,1,0.577813774662,742,341,76,57,0.571428571429,0.80210035905
133,2015/09/05,H,-215,ARI,8,2,0,54.4918,arrij001,63.506,1508.923,1,0.638049796844,744,341,77,57,0.574626865672,0.803326280087
134,2015/09/06,H,-155,ARI,9.5,6,4,-10.4293,hendk001,49.991,1510.116,1,0.547757808313,750,345,78,57,0.577777777778,0.804094907944
135,2015/09/07,A,131,STL,8.5,9,0,-26.4516,hared001,46.659,1511.73,1,0.360580998276,759,345,79,57,0.580882352941,0.803057911063
136,2015/09/08,A,134,STL,7.5,8,5,-8.5869,hammj002,50.577,1517.465,1,0.388525949978,767,350,80,57,0.583941605839,0.806450280946
137,2015/09/09,A,115,STL,7,4,3,17.0845,lestj001,55.948,1520.308,0,0.454164696071,771,353,80,58,0.579710144928,0.80534501641
138,2015/09/11,A,-275,PHI,7,5,1,56.2496,arrij001,64.416,1519.101,1,0.630569484769,776,354,81,58,0.58273381295,0.804397462524
139,2015/09/11,A,-193,PHI,8.5,7,3,-9.8136,hendk001,50.487,1520.85,1,0.554554268026,783,357,82,58,0.585714285714,0.805430681377
140,2015/09/12,A,-175,PHI,9,7,5,-41.2707,woodt004,43.858,1523.105,0,0.502586355638,790,362,82,59,0.581560283688,0.805584176611
