,Date,Home/Away,Line,Opponent,Over/Under,Runs,RunsAllowed,StartingPitcherAdjustment,StartingPitcherKey,StartingPitcherRating,TeamRating,Win/Loss,WinProbability,TotalRunsScored,TotalRunsAllowed,Wins,Loses,Win%,PythagoreanExpectedWin%
0,2012/04/05,A,-115,CLE,7,7,4,29.7557,romer002,56.047,1508.295,1,0.517164595722,7,4,1,0,1.0,
1,2012/04/07,A,-109,CLE,8,7,4,11.0309,morrb001,52.014,1510.413,1,0.49425242514,14,8,2,0,1.0,0.733588194604
2,2012/04/08,A,101,CLE,8.5,4,3,5.61254776953,carrj002,47.4,1512.65,0,0.513517882501,18,11,2,1,0.666666666667,0.733588194604
3,2012/04/09,H,-127,BOS,9.5,4,2,2.2372,alvah001,50.113,1511.219,0,0.530682225376,22,13,2,2,0.5,0.709175376839
4,2012/04/10,H,119,BOS,9.5,7,3,5.61254776953,drabk001,44.292,1509.265,1,0.511253257615,29,16,3,2,0.6,0.721563127178
5,2012/04/11,H,113,BOS,7.5,3,1,26.3012,romer002,55.489,1511.971,1,0.506695085537,32,17,4,2,0.666666666667,0.745815878339
6,2012/04/13,H,-186,BAL,8.5,7,5,10.4622,morrb001,52.413,1513.754,0,0.581500996989,39,22,4,3,0.571428571429,0.758571891003
7,2012/04/14,H,-159,BAL,9,6,4,2.7354,alvah001,50.709,1511.565,0,0.562812076026,45,26,4,4,0.5,0.738127675725
8,2012/04/15,H,-152,BAL,9.5,9,2,5.61254776953,drabk001,45.223,1509.463,1,0.559528924522,54,28,5,4,0.555555555556,0.729661208489
9,2012/04/17,H,-133,TB,8.5,7,3,29.9249,romer002,56.681,1512.464,1,0.540155190826,61,31,6,4,0.6,0.766521179498
10,2012/04/18,H,-101,TB,8,12,2,8.2485,morrb001,52.004,1514.689,0,0.49290290205,73,33,6,5,0.545454545455,0.772971190394
11,2012/04/19,H,-126,TB,9,9,4,4.4321,alvah001,50.938,1510.267,0,0.492892830272,82,37,6,6,0.5,0.807997861555
12,2012/04/20,A,-108,KC,8.5,4,3,5.61254776953,drabk001,46.147,1507.374,1,0.491271007731,86,40,7,6,0.538461538462,0.808516650439
13,2012/04/21,A,-107,KC,9,9,5,-11.5432,hutcd001,47.4,1508.858,1,0.529581550127,95,45,8,6,0.571428571429,0.79987235877
14,2012/04/22,A,-110,KC,8,5,3,29.9202,romer002,56.037,1511.216,1,0.567270106341,100,48,9,6,0.6,0.794531201586
15,2012/04/23,A,102,KC,8,4,1,3.7788,morrb001,50.645,1512.679,1,0.497908401467,104,49,10,6,0.625,0.790589794298
16,2012/04/24,A,-117,BAL,9,2,1,1.8518,alvah001,50.321,1514.861,0,0.492148697108,106,50,10,7,0.588235294118,0.796109359382
17,2012/04/25,A,-104,BAL,8.5,3,0,5.61254776953,drabk001,46.209,1513.483,0,0.493172608764,109,50,10,8,0.555555555556,0.795769956262
18,2012/04/26,A,-116,BAL,9,5,2,-15.8625,hutcd001,46.601,1511.493,0,0.458868270011,114,52,10,9,0.526315789474,0.80385709766
19,2012/04/27,H,-185,SEA,8.5,9,5,30.8226,romer002,56.566,1509.182,0,0.628910723777,123,57,10,10,0.5,0.805458795899
20,2012/04/28,H,-175,SEA,9,7,0,4.6765,morrb001,51.037,1505.723,1,0.55869812431,130,57,11,10,0.52380952381,0.800932209466
21,2012/04/29,H,-138,SEA,8.5,7,2,1.6779,alvah001,50.613,1508.511,1,0.581659828052,137,59,12,10,0.545454545455,0.816425421324
22,2012/04/30,H,116,TEX,8.5,4,1,5.61254776953,drabk001,46.331,1510.851,0,0.480111806743,141,60,12,11,0.521739130435,0.821247550516
23,2012/05/01,H,126,TEX,9,8,7,-16.2385,hutcd001,46.929,1508.935,1,0.405067410359,149,67,13,11,0.541666666667,0.824406452957
24,2012/05/02,H,-120,TEX,8,11,5,28.5243,romer002,56.409,1510.504,1,0.494224366111,160,72,14,11,0.56,0.809482202651
25,2012/05/03,A,127,LAA,7,5,0,7.8396,morrb001,52.055,1513.833,1,0.457499145825,165,72,15,11,0.576923076923,0.809273880196
26,2012/05/04,A,115,LAA,8,4,0,-1.2784,alvah001,50.493,1517.136,1,0.508003677716,169,72,16,11,0.592592592593,0.817722924275
27,2012/05/05,A,134,LAA,7,6,2,5.61254776953,drabk001,47.27,1519.718,0,0.485164982823,175,74,16,12,0.571428571429,0.824096342442
28,2012/05/06,A,128,LAA,8.5,4,3,-17.9493,hutcd001,46.881,1517.401,0,0.48079452494,179,77,16,13,0.551724137931,0.826052498969
29,2012/05/08,A,-122,OAK,7,7,3,26.8464,romer002,56.339,1516.049,0,0.529319111185,186,80,16,14,0.533333333333,0.821549434843
30,2012/05/09,A,-159,OAK,7.5,5,2,15.3032,morrb001,53.86,1513.227,1,0.526272597306,191,82,17,14,0.548387096774,0.821586490247
31,2012/05/10,A,-157,MIN,8.5,6,2,4.7799,alvah001,51.709,1515.335,1,0.584571115248,197,84,18,14,0.5625,0.822072593684
32,2012/05/11,A,-132,MIN,9,7,6,5.61254776953,drabk001,45.934,1517.354,0,0.568648260767,204,90,18,15,0.545454545455,0.82387434615
33,2012/05/12,A,-134,MIN,9,2,1,-18.0668,hutcd001,46.704,1515.791,1,0.531801333746,206,91,19,15,0.558823529412,0.814744963636
34,2012/05/13,A,-149,MIN,8,4,3,24.8771,romer002,55.941,1517.046,0,0.595249280675,210,94,19,16,0.542857142857,0.814391283363
35,2012/05/14,H,-145,TB,8,7,1,17.5451,morrb001,54.139,1515.351,0,0.503901619622,217,95,19,17,0.527777777778,0.810751568374
36,2012/05/15,H,105,TB,7.5,4,3,6.0677,alvah001,51.621,1511.96,0,0.452626380772,221,98,19,18,0.513513513514,0.816842077606
37,2012/05/16,H,115,NYY,9.5,8,1,5.61254776953,drabk001,45.485,1510.756,1,0.479006371168,229,99,20,18,0.526315789474,0.813343477699
38,2012/05/17,H,108,NYY,9,4,1,-14.3444,hutcd001,47.397,1514.912,1,0.485277786023,233,100,21,18,0.538461538462,0.820224598007
39,2012/05/18,H,-159,NYM,7.5,14,5,18.4898,romer002,54.469,1517.213,1,0.592550181602,247,105,22,18,0.55,0.8221557321
40,2012/05/19,H,-214,NYM,9,2,0,13.6253,morrb001,53.57,1520.441,1,0.557646996071,249,105,23,18,0.560975609756,0.824671628314
41,2012/05/20,H,-146,NYM,8.5,6,5,0.6157,alvah001,51.181,1521.752,0,0.589214600039,255,110,23,19,0.547619047619,0.826772170857
42,2012/05/21,A,137,TB,8,6,2,5.61254776953,drabk001,46.695,1520.075,1,0.422121501802,261,112,24,19,0.558139534884,0.820805968842
43,2012/05/22,A,126,TB,8,8,5,-13.5454,hutcd001,47.976,1523.497,0,0.444791572275,269,117,24,20,0.545454545455,0.82219629103
44,2012/05/23,A,111,TB,7,5,4,20.4403,romer002,54.954,1521.531,0,0.434024859946,274,121,24,21,0.533333333333,0.818600259674
45,2012/05/25,A,124,TEX,9,14,3,22.09,morrb001,55.318,1520.326,0,0.420534473633,288,124,24,22,0.521739130435,0.814479063947
46,2012/05/26,A,161,TEX,9.5,8,7,-0.2585,alvah001,50.281,1516.551,0,0.376656483065,296,131,24,23,0.510638297872,0.821310098285
47,2012/05/27,A,174,TEX,10,12,6,5.61254776953,drabk001,46.839,1515.612,0,0.399307561619,308,137,24,24,0.5,0.813883355141
48,2012/05/28,H,-136,BAL,10,6,2,-13.7193,hutcd001,46.856,1513.459,1,0.506696077721,314,139,25,24,0.510204081633,0.812496657957
49,2012/05/29,H,-131,BAL,8.5,8,6,22.3297,romer002,54.799,1515.878,1,0.580874933262,322,145,26,24,0.52,0.813816700223
50,2012/05/30,H,-147,BAL,8.5,4,1,17.1315,morrb001,53.674,1517.323,1,0.54786133285,326,146,27,24,0.529411764706,0.809081068326
51,2012/06/01,H,-115,BOS,9.5,7,2,-3.7647,alvah001,49.425,1519.274,0,0.521690567906,333,148,27,25,0.519230769231,0.810606561921
52,2012/06/02,H,106,BOS,10,7,4,5.61254776953,drabk001,45.062,1516.168,0,0.51477131382,340,152,27,26,0.509433962264,0.812720284283
53,2012/06/03,H,-124,BOS,9.5,5,1,-8.178,hutcd001,48.365,1514.102,1,0.487149134845,345,153,28,26,0.518518518519,0.811099118783
54,2012/06/05,A,100,CHW,8,9,5,19.6601,romer002,54.468,1516.678,1,0.501626684865,354,158,29,26,0.527272727273,0.813319095414
55,2012/06/06,A,-122,CHW,8.5,4,0,19.8152,morrb001,54.475,1519.255,1,0.523396737321,358,158,30,26,0.535714285714,0.811552618774
56,2012/06/07,A,136,CHW,8.5,4,3,-8.3049,alvah001,48.856,1521.69,0,0.432850856129,362,161,30,27,0.526315789474,0.814643212972
57,2012/06/08,A,155,ATL,8,4,3,5.61254776953,drabk001,45.317,1520.556,0,0.431713401024,366,164,30,28,0.51724137931,0.812530018095
58,2012/06/09,A,130,ATL,8,5,2,-5.5601,hutcd001,49.355,1519.551,0,0.43303471745,371,166,30,29,0.508474576271,0.810460951707
59,2012/06/10,A,-110,ATL,8.5,12,4,17.249,romer002,54.128,1517.685,1,0.489543614988,383,170,31,29,0.516666666667,0.810863052756
60,2012/06/11,H,-162,WAS,8,6,3,27.2647,morrb001,56.085,1521.72,0,0.574421428129,389,173,31,30,0.508196721311,0.81307990448
61,2012/06/12,H,-151,WAS,9,4,2,-5.076,alvah001,49.08,1519.084,0,0.564989280996,393,175,31,31,0.5,0.81254322479
62,2012/06/13,H,137,WAS,8,6,2,5.61254776953,drabk001,45.022,1516.972,0,0.500111168475,399,177,31,32,0.492063492063,0.812194468578
63,2012/06/15,H,-130,PHI,9,3,0,-4.0232,hutcd001,49.012,1514.652,1,0.533701003659,402,177,32,32,0.5,0.81323806348
64,2012/06/16,H,-113,PHI,8,6,5,14.9742,romer002,53.076,1516.683,1,0.493357001182,408,182,33,32,0.507692307692,0.815288556398
65,2012/06/17,H,-135,PHI,9.5,6,2,5.61254776953,cecib001,47.825,1518.072,1,0.578833938472,414,184,34,32,0.515151515152,0.81170719941
66,2012/06/18,A,-105,MIL,9.5,7,6,-6.1053,alvah001,48.55,1520.29,0,0.516175392455,421,190,34,33,0.507462686567,0.812720284283
67,2012/06/19,A,105,MIL,9.5,10,9,-10.2413,chavj001,47.4,1518.794,1,0.502575562558,431,199,35,33,0.514705882353,0.808462681873
68,2012/06/20,A,142,MIL,10,8,3,5.61254776953,carrj002,46.85,1520.223,0,0.495360349045,439,202,35,34,0.507246376812,0.801989254558
69,2012/06/22,A,113,MIA,8,12,5,16.5252,romer002,52.723,1517.453,1,0.53500294457,451,207,36,34,0.514285714286,0.802972856203
70,2012/06/23,A,133,MIA,8.5,7,1,5.61254776953,cecib001,47.915,1520.792,1,0.510635112381,458,208,37,34,0.521126760563,0.80369256985
71,2012/06/24,A,133,MIA,9,9,0,-10.3823,chavj001,46.936,1524.179,0,0.533907123573,467,208,37,35,0.513888888889,0.806697011215
72,2012/06/25,A,142,BOS,10.5,9,6,-7.8349,alvah001,47.265,1519.551,1,0.430148191306,476,214,38,35,0.520547945205,0.812130280819
73,2012/06/26,A,143,BOS,10.5,5,1,-14.5794,laffa001,45.771,1522.1,0,0.429564309248,481,215,38,36,0.513513513514,0.80953471797
74,2012/06/27,A,137,BOS,10,10,4,13.959,romer002,52.001,1520.006,0,0.440348727439,491,219,38,37,0.506666666667,0.811144635882
75,2012/06/28,H,127,LAA,9.5,9,7,5.61254776953,cecib001,48.211,1517.254,0,0.51892401265,500,226,38,38,0.5,0.811738156183
76,2012/06/29,H,112,LAA,10,7,5,-12.4033,villc001,45.74,1515.405,1,0.501795576919,507,231,39,38,0.506493506494,0.808031897505
77,2012/06/30,H,-101,LAA,10.5,11,2,-6.4531,alvah001,47.055,1517.211,1,0.52466784243,518,233,40,38,0.512820512821,0.80578150946
78,2012/07/01,H,132,LAA,10,10,6,-8.9488,laffa001,46.713,1521.161,0,0.482306699637,528,239,40,39,0.506329113924,0.80939372821
