,Date,Home/Away,Line,Opponent,Over/Under,Runs,RunsAllowed,StartingPitcherAdjustment,StartingPitcherKey,StartingPitcherRating,TeamRating,Win/Loss,WinProbability,TotalRunsScored,TotalRunsAllowed,Wins,Loses,Win%,PythagoreanExpectedWin%
0,2012/04/06,H,122,COL,7.5,5,3,16.9388,rodrw002,52.506,1452.422,0,0.513947913559,5,3,0,1,0.0,
1,2012/04/07,H,122,COL,8.5,7,3,-15.369,harrl002,45.648,1450.521,1,0.445645916739,12,6,1,1,0.5,0.715977316474
2,2012/04/08,H,123,COL,7.5,3,2,-0.00940000000001,norrb001,49.172,1453.391,1,0.48215477723,15,8,2,1,0.666666666667,0.778094505229
3,2012/04/09,H,155,ATL,7.5,8,3,-13.4185,happj001,46.429,1454.85,1,0.433102681266,23,11,3,1,0.75,0.75727211882
4,2012/04/10,H,159,ATL,7.5,6,4,4.0,weilk001,44.913,1458.319,0,0.452206684871,29,15,3,2,0.6,0.791675411205
5,2012/04/11,H,106,ATL,7.5,6,3,15.0964,rodrw002,52.406,1456.863,0,0.496115760999,35,18,3,3,0.5,0.767319068565
6,2012/04/13,A,182,MIA,7.5,5,4,-9.8465,harrl002,47.09,1454.642,0,0.435459384995,40,22,3,4,0.428571428571,0.769165846599
7,2012/04/14,A,139,MIA,7.5,5,4,3.4263,norrb001,49.725,1453.424,1,0.414778574703,45,26,4,4,0.5,0.746888341996
8,2012/04/15,A,181,MIA,7.5,5,4,-9.8512,happj001,46.886,1455.096,0,0.392793428343,50,30,4,5,0.444444444444,0.729661208489
9,2012/04/16,A,233,WAS,7,6,3,4.0,weilk001,44.371,1454.037,0,0.359746547993,56,33,4,6,0.4,0.715977316474
10,2012/04/17,A,151,WAS,6.5,1,0,16.0458,rodrw002,52.198,1452.762,0,0.384520551192,57,33,4,7,0.363636363636,0.722562426857
11,2012/04/18,A,178,WAS,7,3,2,-12.7464,harrl002,46.253,1451.739,0,0.344446689403,60,35,4,8,0.333333333333,0.728938593779
12,2012/04/19,A,143,WAS,7,11,4,2.4346,norrb001,49.616,1450.864,1,0.38111699026,71,39,5,8,0.384615384615,0.726231040839
